# Exp C main block (H) for participant 3040
# Date: 2026-03-09 15:04:29

0:00:00;instructions;filename;default/welcome_task.txt
0:00:00;instructions;start
0:00:00;labstreaminglayer;pauseatstart;true
0:00:00;labstreaminglayer;streamsession;true
0:00:00;labstreaminglayer;start
0:00:00;track;start
0:00:00;sysmon;start
0:00:00;communications;start
0:00:00;resman;start
0:00:00;communications;voicegender;male
0:00:00;communications;voiceidiom;english
0:00:00;sysmon;lights-1-failure;True
0:00:00;sysmon;scales-2-failure;True
0:00:00;resman;tank-a-lossperminute;840
0:00:00;resman;tank-b-lossperminute;834
0:00:00;track;targetproportion;0.30000000000000004
0:00:05;communications;radioprompt;own
0:00:11;sysmon;lights-2-failure;True
0:00:11;sysmon;scales-1-failure;True
0:00:22;sysmon;lights-2-failure;True
0:00:22;sysmon;scales-2-failure;True
0:00:29;communications;radioprompt;other
0:00:33;sysmon;lights-2-failure;True
0:00:33;sysmon;scales-1-failure;True
0:00:40;communications;radioprompt;other
0:00:44;sysmon;lights-1-failure;True
0:00:44;sysmon;scales-4-failure;True
0:00:51;communications;radioprompt;other
0:00:55;sysmon;lights-2-failure;True
0:00:55;sysmon;scales-3-failure;True
0:01:02;communications;radioprompt;other
0:01:06;sysmon;lights-1-failure;True
0:01:06;sysmon;scales-3-failure;True
0:01:13;communications;radioprompt;own
0:01:17;sysmon;lights-2-failure;True
0:01:17;sysmon;scales-1-failure;True
0:01:24;communications;radioprompt;own
0:01:28;sysmon;lights-2-failure;True
0:01:28;sysmon;scales-3-failure;True
0:01:35;communications;radioprompt;other
0:01:39;sysmon;lights-1-failure;True
0:01:39;sysmon;scales-3-failure;True
0:01:46;communications;radioprompt;own
0:01:50;sysmon;lights-2-failure;True
0:01:50;sysmon;scales-1-failure;True
0:01:57;communications;radioprompt;own
0:02:01;sysmon;lights-2-failure;True
0:02:01;sysmon;scales-1-failure;True
0:02:08;communications;radioprompt;own
0:02:12;sysmon;lights-2-failure;True
0:02:12;sysmon;scales-3-failure;True
0:02:19;communications;radioprompt;other
0:02:23;sysmon;lights-1-failure;True
0:02:23;sysmon;scales-3-failure;True
0:02:30;communications;radioprompt;own
0:02:34;sysmon;lights-2-failure;True
0:02:34;sysmon;scales-2-failure;True
0:02:41;communications;radioprompt;own
0:02:45;sysmon;lights-2-failure;True
0:02:45;sysmon;scales-4-failure;True
0:02:52;communications;radioprompt;own
0:02:56;sysmon;lights-2-failure;True
0:02:56;sysmon;scales-3-failure;True
0:03:03;communications;radioprompt;other
0:03:07;sysmon;lights-1-failure;True
0:03:07;sysmon;scales-4-failure;True
0:03:14;communications;radioprompt;own
0:03:18;sysmon;lights-2-failure;True
0:03:18;sysmon;scales-4-failure;True
0:03:25;communications;radioprompt;other
0:03:29;sysmon;lights-1-failure;True
0:03:29;sysmon;scales-1-failure;True
0:03:36;communications;radioprompt;other
0:03:40;sysmon;lights-1-failure;True
0:03:40;sysmon;scales-4-failure;True
0:03:47;communications;radioprompt;other
0:03:51;sysmon;scales-4-failure;True
0:03:58;communications;radioprompt;own
0:04:02;sysmon;scales-3-failure;True
0:04:09;communications;radioprompt;other
0:04:13;sysmon;scales-4-failure;True
0:04:20;communications;radioprompt;other
0:04:24;sysmon;scales-4-failure;True
0:04:31;communications;radioprompt;other
0:04:35;sysmon;scales-4-failure;True
0:04:42;communications;radioprompt;other
0:04:46;sysmon;scales-2-failure;True
0:04:53;communications;radioprompt;other
0:04:57;sysmon;scales-4-failure;True
0:05:04;communications;radioprompt;other
0:05:08;sysmon;scales-2-failure;True
0:05:15;communications;radioprompt;other
0:05:19;sysmon;scales-1-failure;True
0:05:26;communications;radioprompt;own
0:05:30;sysmon;scales-3-failure;True
0:05:37;communications;radioprompt;own
0:05:41;sysmon;scales-4-failure;True
0:05:48;communications;radioprompt;own
0:05:52;sysmon;scales-1-failure;True
0:05:59;communications;radioprompt;own
0:06:03;sysmon;scales-2-failure;True
0:06:10;communications;radioprompt;own
0:06:14;sysmon;scales-4-failure;True
0:06:21;communications;radioprompt;other
0:06:25;sysmon;scales-3-failure;True
0:06:32;communications;radioprompt;other
0:06:36;sysmon;scales-1-failure;True
0:06:43;communications;radioprompt;other
0:06:47;sysmon;scales-3-failure;True
0:06:54;communications;radioprompt;own
0:06:58;sysmon;scales-1-failure;True
0:07:05;communications;radioprompt;other
0:07:10;sysmon;scales-3-failure;True
0:07:17;communications;radioprompt;other
0:07:21;sysmon;scales-4-failure;True
0:07:28;communications;radioprompt;own
0:07:32;sysmon;scales-2-failure;True
0:07:39;communications;radioprompt;own
0:07:43;sysmon;scales-3-failure;True
0:07:50;communications;radioprompt;own
0:07:54;sysmon;scales-4-failure;True
0:08:01;communications;radioprompt;own
0:08:05;sysmon;scales-4-failure;True
0:08:12;communications;radioprompt;other
0:08:16;sysmon;scales-2-failure;True
0:08:23;communications;radioprompt;own
0:08:27;sysmon;scales-2-failure;True
0:08:34;communications;radioprompt;other
0:08:38;sysmon;scales-2-failure;True
0:08:45;communications;radioprompt;other
0:08:49;sysmon;scales-3-failure;True
0:08:56;communications;radioprompt;other
0:09:00;sysmon;scales-2-failure;True
0:09:07;communications;radioprompt;own
0:09:11;sysmon;scales-3-failure;True
0:09:18;communications;radioprompt;other
0:09:22;sysmon;scales-3-failure;True
0:09:29;communications;radioprompt;own
0:09:33;sysmon;scales-2-failure;True
0:09:40;communications;radioprompt;own
0:09:44;sysmon;scales-2-failure;True
0:09:51;communications;radioprompt;other
0:09:54;sysmon;lights-2-failure;True
0:09:55;sysmon;scales-1-failure;True
0:10:02;communications;radioprompt;other
0:10:05;sysmon;lights-1-failure;True
0:10:06;sysmon;scales-2-failure;True
0:10:13;communications;radioprompt;other
0:10:16;sysmon;lights-1-failure;True
0:10:17;sysmon;scales-3-failure;True
0:10:24;communications;radioprompt;other
0:10:27;sysmon;lights-1-failure;True
0:10:28;sysmon;scales-1-failure;True
0:10:35;communications;radioprompt;own
0:10:38;sysmon;lights-1-failure;True
0:10:39;sysmon;scales-4-failure;True
0:10:46;communications;radioprompt;own
0:10:49;sysmon;lights-1-failure;True
0:10:50;sysmon;scales-3-failure;True
0:10:57;communications;radioprompt;other
0:11:00;sysmon;lights-1-failure;True
0:11:01;sysmon;scales-4-failure;True
0:11:08;communications;radioprompt;own
0:11:11;sysmon;lights-1-failure;True
0:11:12;sysmon;scales-1-failure;True
0:11:19;communications;radioprompt;own
0:11:22;sysmon;lights-1-failure;True
0:11:23;sysmon;scales-4-failure;True
0:11:30;communications;radioprompt;other
0:11:33;sysmon;lights-2-failure;True
0:11:34;sysmon;scales-1-failure;True
0:11:41;communications;radioprompt;own
0:11:44;sysmon;lights-2-failure;True
0:11:45;sysmon;scales-3-failure;True
0:11:52;communications;radioprompt;other
0:11:55;sysmon;lights-2-failure;True
0:12:03;communications;radioprompt;own
0:12:06;sysmon;lights-2-failure;True
0:12:14;communications;radioprompt;other
0:12:17;sysmon;lights-2-failure;True
0:12:25;communications;radioprompt;own
0:12:28;sysmon;lights-1-failure;True
0:12:36;communications;radioprompt;other
0:12:39;sysmon;lights-2-failure;True
0:12:47;communications;radioprompt;other
0:12:50;sysmon;lights-2-failure;True
0:12:58;communications;radioprompt;own
0:13:01;sysmon;lights-2-failure;True
0:13:09;communications;radioprompt;own
0:13:12;sysmon;lights-1-failure;True
0:13:20;communications;radioprompt;other
0:13:23;sysmon;lights-2-failure;True
0:13:31;communications;radioprompt;own
0:13:34;sysmon;lights-2-failure;True
0:13:42;communications;radioprompt;own
0:13:45;sysmon;lights-1-failure;True
0:13:53;communications;radioprompt;other
0:13:56;sysmon;lights-1-failure;True
0:14:04;communications;radioprompt;other
0:14:07;sysmon;lights-1-failure;True
0:14:15;communications;radioprompt;own
0:14:18;sysmon;lights-1-failure;True
0:14:26;communications;radioprompt;other
0:14:29;sysmon;lights-1-failure;True
0:14:37;communications;radioprompt;other
0:14:40;sysmon;lights-1-failure;True
0:14:48;communications;radioprompt;other
0:14:51;sysmon;lights-2-failure;True
0:14:59;communications;radioprompt;own
0:15:02;sysmon;lights-1-failure;True
0:15:10;communications;radioprompt;own
0:15:13;sysmon;lights-1-failure;True
0:15:21;communications;radioprompt;other
0:15:26;sysmon;lights-2-failure;True
0:15:33;communications;radioprompt;other
0:15:37;sysmon;lights-1-failure;True
0:15:44;communications;radioprompt;other
0:15:48;sysmon;lights-1-failure;True
0:15:55;communications;radioprompt;other
0:15:59;sysmon;lights-2-failure;True
0:16:06;communications;radioprompt;own
0:16:10;sysmon;lights-2-failure;True
0:16:17;communications;radioprompt;other
0:16:21;sysmon;lights-2-failure;True
0:16:28;communications;radioprompt;own
0:16:37;sysmon;lights-1-failure;True
0:16:39;communications;radioprompt;other
0:16:48;sysmon;lights-1-failure;True
0:16:50;communications;radioprompt;other
0:16:59;sysmon;lights-2-failure;True
0:17:01;communications;radioprompt;other
0:17:10;sysmon;lights-2-failure;True
0:17:12;communications;radioprompt;other
0:17:21;sysmon;lights-2-failure;True
0:17:23;communications;radioprompt;own
0:17:32;sysmon;lights-1-failure;True
0:17:34;communications;radioprompt;own
0:17:43;sysmon;lights-2-failure;True
0:17:45;communications;radioprompt;other
0:17:49;sysmon;scales-1-failure;True
0:17:54;sysmon;lights-2-failure;True
0:17:56;communications;radioprompt;other
0:18:00;sysmon;scales-3-failure;True
0:18:05;sysmon;lights-2-failure;True
0:18:07;communications;radioprompt;own
0:18:11;sysmon;scales-1-failure;True
0:18:16;sysmon;lights-1-failure;True
0:18:18;communications;radioprompt;other
0:18:22;sysmon;scales-4-failure;True
0:18:27;sysmon;lights-1-failure;True
0:18:29;communications;radioprompt;other
0:18:35;sysmon;scales-1-failure;True
0:18:38;sysmon;lights-2-failure;True
0:18:40;communications;radioprompt;other
0:18:49;sysmon;lights-1-failure;True
0:19:00;sysmon;lights-2-failure;True
0:19:00;sysmon;scales-4-failure;True
0:19:09;communications;radioprompt;other
0:19:11;sysmon;lights-2-failure;True
0:19:11;sysmon;scales-2-failure;True
0:19:20;communications;radioprompt;own
0:19:22;sysmon;lights-2-failure;True
0:19:22;sysmon;scales-1-failure;True
0:19:33;sysmon;lights-2-failure;True
0:19:33;sysmon;scales-4-failure;True
0:19:44;sysmon;lights-2-failure;True
0:19:44;sysmon;scales-4-failure;True
0:19:55;sysmon;lights-1-failure;True
0:19:55;sysmon;scales-4-failure;True
0:20:06;sysmon;lights-2-failure;True
0:20:06;sysmon;scales-4-failure;True
0:20:17;sysmon;lights-2-failure;True
0:20:17;sysmon;scales-1-failure;True
0:20:28;sysmon;lights-1-failure;True
0:20:28;sysmon;scales-1-failure;True
0:20:39;sysmon;lights-2-failure;True
0:20:39;sysmon;scales-1-failure;True
0:20:50;sysmon;lights-1-failure;True
0:20:50;sysmon;scales-4-failure;True
0:21:01;sysmon;lights-1-failure;True
0:21:01;sysmon;scales-3-failure;True
0:21:12;sysmon;lights-2-failure;True
0:21:12;sysmon;scales-2-failure;True
0:21:23;sysmon;lights-1-failure;True
0:21:23;sysmon;scales-2-failure;True
0:21:34;sysmon;lights-1-failure;True
0:21:34;sysmon;scales-4-failure;True
0:21:45;sysmon;lights-1-failure;True
0:21:45;sysmon;scales-2-failure;True
0:21:56;sysmon;lights-2-failure;True
0:21:56;sysmon;scales-2-failure;True
0:22:07;sysmon;lights-2-failure;True
0:22:07;sysmon;scales-1-failure;True
0:22:18;sysmon;lights-1-failure;True
0:22:18;sysmon;scales-2-failure;True
0:22:29;sysmon;lights-2-failure;True
0:22:29;sysmon;scales-2-failure;True
0:22:40;sysmon;lights-2-failure;True
0:22:40;sysmon;scales-1-failure;True
0:22:51;sysmon;lights-2-failure;True
0:22:51;sysmon;scales-1-failure;True
0:23:02;sysmon;lights-1-failure;True
0:23:02;sysmon;scales-3-failure;True
0:23:13;sysmon;lights-1-failure;True
0:23:13;sysmon;scales-2-failure;True
0:23:24;sysmon;lights-1-failure;True
0:23:24;sysmon;scales-1-failure;True
0:23:35;sysmon;lights-1-failure;True
0:23:35;sysmon;scales-1-failure;True
0:23:46;sysmon;lights-1-failure;True
0:23:46;sysmon;scales-2-failure;True
0:23:57;sysmon;lights-1-failure;True
0:24:28;sysmon;scales-3-failure;True
0:24:39;sysmon;scales-2-failure;True
0:24:50;sysmon;scales-1-failure;True
0:25:01;sysmon;scales-2-failure;True
0:25:12;sysmon;scales-3-failure;True
0:25:23;sysmon;scales-3-failure;True
0:25:34;sysmon;scales-4-failure;True
0:25:45;sysmon;scales-1-failure;True
0:25:56;sysmon;scales-2-failure;True
0:26:07;sysmon;scales-4-failure;True
0:26:18;sysmon;scales-2-failure;True
0:26:29;sysmon;scales-4-failure;True
0:26:40;sysmon;scales-3-failure;True
0:26:51;sysmon;scales-2-failure;True
0:27:02;sysmon;scales-3-failure;True
0:27:05;sysmon;lights-1-failure;True
0:27:13;sysmon;scales-3-failure;True
0:27:24;sysmon;scales-1-failure;True
0:27:24;communications;radioprompt;other
0:27:35;sysmon;scales-3-failure;True
0:27:35;communications;radioprompt;own
0:27:46;sysmon;scales-3-failure;True
0:27:46;communications;radioprompt;own
0:27:57;sysmon;scales-1-failure;True
0:27:57;communications;radioprompt;other
0:28:08;sysmon;scales-3-failure;True
0:28:14;sysmon;lights-1-failure;True
0:28:19;sysmon;scales-2-failure;True
0:28:25;sysmon;lights-2-failure;True
0:28:30;sysmon;scales-2-failure;True
0:28:36;sysmon;lights-1-failure;True
0:28:47;sysmon;lights-1-failure;True
0:28:58;sysmon;lights-2-failure;True
0:28:58;communications;radioprompt;other
0:29:09;sysmon;lights-2-failure;True
0:29:09;communications;radioprompt;own
0:29:14;sysmon;scales-1-failure;True
0:29:20;sysmon;lights-2-failure;True
0:29:20;communications;radioprompt;other
0:29:25;sysmon;scales-2-failure;True
0:29:31;sysmon;lights-1-failure;True
0:29:31;communications;radioprompt;other
0:29:36;sysmon;scales-2-failure;True
0:29:42;sysmon;lights-2-failure;True
0:29:42;communications;radioprompt;own
0:29:47;sysmon;scales-1-failure;True
0:29:53;sysmon;lights-2-failure;True
0:29:53;communications;radioprompt;other
0:29:58;sysmon;scales-1-failure;True
0:30:04;sysmon;lights-1-failure;True
0:30:06;communications;radioprompt;own
0:30:09;sysmon;scales-3-failure;True
0:30:15;sysmon;lights-2-failure;True
0:30:17;communications;radioprompt;other
0:30:20;sysmon;scales-3-failure;True
0:30:26;sysmon;lights-1-failure;True
0:30:28;communications;radioprompt;own
0:30:31;sysmon;scales-4-failure;True
0:30:37;sysmon;lights-1-failure;True
0:30:39;communications;radioprompt;own
0:30:42;sysmon;scales-1-failure;True
0:30:51;communications;radioprompt;own
0:30:52;sysmon;lights-2-failure;True
0:30:53;sysmon;scales-4-failure;True
0:31:02;communications;radioprompt;own
0:31:03;sysmon;lights-1-failure;True
0:31:04;sysmon;scales-3-failure;True
0:31:13;communications;radioprompt;own
0:31:14;sysmon;lights-1-failure;True
0:31:15;sysmon;scales-4-failure;True
0:31:24;communications;radioprompt;own
0:31:25;sysmon;lights-1-failure;True
0:31:35;communications;radioprompt;other
0:31:36;sysmon;lights-2-failure;True
0:31:46;communications;radioprompt;other
0:31:47;sysmon;lights-1-failure;True
0:31:57;communications;radioprompt;own
0:31:58;sysmon;lights-2-failure;True
0:32:08;communications;radioprompt;own
0:32:19;communications;radioprompt;own
0:32:30;communications;radioprompt;own
0:32:41;communications;radioprompt;own
0:32:52;communications;radioprompt;own
0:32:53;sysmon;lights-2-failure;True
0:33:03;communications;radioprompt;other
0:33:04;sysmon;lights-1-failure;True
0:33:14;communications;radioprompt;own
0:33:15;sysmon;lights-1-failure;True
0:33:25;communications;radioprompt;own
0:33:26;sysmon;lights-2-failure;True
0:33:36;communications;radioprompt;own
0:33:37;sysmon;lights-1-failure;True
0:33:47;communications;radioprompt;other
0:33:48;sysmon;lights-2-failure;True
0:33:58;communications;radioprompt;own
0:33:59;sysmon;lights-1-failure;True
0:34:09;communications;radioprompt;other
0:34:10;sysmon;lights-1-failure;True
0:34:20;communications;radioprompt;own
0:34:21;sysmon;lights-1-failure;True
0:34:31;communications;radioprompt;own
0:34:32;sysmon;lights-2-failure;True
0:34:42;communications;radioprompt;own
0:34:43;sysmon;lights-1-failure;True
0:34:53;communications;radioprompt;own
0:34:54;sysmon;lights-2-failure;True
0:35:05;sysmon;lights-1-failure;True
0:35:05;sysmon;scales-4-failure;True
0:35:06;communications;radioprompt;own
0:35:16;sysmon;lights-2-failure;True
0:35:16;sysmon;scales-2-failure;True
0:35:17;communications;radioprompt;own
0:35:27;sysmon;lights-2-failure;True
0:35:27;sysmon;scales-4-failure;True
0:35:28;communications;radioprompt;other
0:35:38;sysmon;lights-1-failure;True
0:35:38;sysmon;scales-3-failure;True
0:35:39;communications;radioprompt;other
0:35:49;sysmon;lights-2-failure;True
0:35:49;sysmon;scales-2-failure;True
0:36:00;track;stop
0:36:00;sysmon;stop
0:36:00;communications;stop
0:36:00;resman;stop
0:36:00;labstreaminglayer;stop
0:36:00;genericscales;filename;nasatlx_en.txt
0:36:00;genericscales;start
0:36:00;instructions;filename;default/end_task.txt
0:36:00;instructions;start
