# Exp C main block (H) for participant 3147
# Date: 2026-03-09 15:04:29

0:00:00;instructions;filename;default/welcome_task.txt
0:00:00;instructions;start
0:00:00;labstreaminglayer;pauseatstart;true
0:00:00;labstreaminglayer;streamsession;true
0:00:00;labstreaminglayer;start
0:00:00;track;start
0:00:00;sysmon;start
0:00:00;communications;start
0:00:00;resman;start
0:00:00;communications;voicegender;male
0:00:00;communications;voiceidiom;english
0:00:00;sysmon;scales-3-failure;True
0:00:00;resman;tank-a-lossperminute;844
0:00:00;resman;tank-b-lossperminute;855
0:00:00;track;targetproportion;0.30000000000000004
0:00:05;communications;radioprompt;other
0:00:11;sysmon;lights-1-failure;True
0:00:11;sysmon;scales-4-failure;True
0:00:22;sysmon;lights-2-failure;True
0:00:22;sysmon;scales-1-failure;True
0:00:26;communications;radioprompt;own
0:00:33;sysmon;lights-2-failure;True
0:00:33;sysmon;scales-3-failure;True
0:00:37;communications;radioprompt;other
0:00:44;sysmon;lights-1-failure;True
0:00:44;sysmon;scales-3-failure;True
0:00:48;communications;radioprompt;own
0:00:55;sysmon;lights-2-failure;True
0:00:55;sysmon;scales-1-failure;True
0:00:59;communications;radioprompt;own
0:01:06;sysmon;lights-2-failure;True
0:01:06;sysmon;scales-4-failure;True
0:01:10;communications;radioprompt;own
0:01:17;sysmon;lights-1-failure;True
0:01:17;sysmon;scales-2-failure;True
0:01:21;communications;radioprompt;own
0:01:28;sysmon;lights-1-failure;True
0:01:28;sysmon;scales-4-failure;True
0:01:32;communications;radioprompt;own
0:01:39;sysmon;lights-2-failure;True
0:01:39;sysmon;scales-2-failure;True
0:01:43;communications;radioprompt;other
0:01:50;sysmon;lights-2-failure;True
0:01:50;sysmon;scales-2-failure;True
0:01:54;communications;radioprompt;own
0:02:01;sysmon;lights-1-failure;True
0:02:01;sysmon;scales-4-failure;True
0:02:05;communications;radioprompt;other
0:02:12;sysmon;lights-2-failure;True
0:02:12;sysmon;scales-3-failure;True
0:02:16;communications;radioprompt;other
0:02:23;sysmon;lights-2-failure;True
0:02:23;sysmon;scales-1-failure;True
0:02:27;communications;radioprompt;other
0:02:34;sysmon;lights-2-failure;True
0:02:34;sysmon;scales-3-failure;True
0:02:38;communications;radioprompt;own
0:02:45;sysmon;lights-1-failure;True
0:02:45;sysmon;scales-4-failure;True
0:02:49;communications;radioprompt;other
0:02:56;sysmon;lights-1-failure;True
0:02:56;sysmon;scales-4-failure;True
0:03:00;communications;radioprompt;other
0:03:07;sysmon;lights-1-failure;True
0:03:07;sysmon;scales-3-failure;True
0:03:11;communications;radioprompt;other
0:03:18;sysmon;lights-1-failure;True
0:03:18;sysmon;scales-3-failure;True
0:03:22;communications;radioprompt;own
0:03:29;sysmon;lights-2-failure;True
0:03:29;sysmon;scales-3-failure;True
0:03:33;communications;radioprompt;own
0:03:40;sysmon;lights-1-failure;True
0:03:40;sysmon;scales-1-failure;True
0:03:44;communications;radioprompt;other
0:03:51;sysmon;lights-1-failure;True
0:03:51;sysmon;scales-3-failure;True
0:03:55;communications;radioprompt;own
0:04:02;sysmon;scales-1-failure;True
0:04:06;communications;radioprompt;other
0:04:10;sysmon;lights-1-failure;True
0:04:13;sysmon;scales-2-failure;True
0:04:21;sysmon;lights-2-failure;True
0:04:24;sysmon;scales-2-failure;True
0:04:32;sysmon;lights-2-failure;True
0:04:35;sysmon;scales-4-failure;True
0:04:43;sysmon;lights-1-failure;True
0:04:46;sysmon;scales-3-failure;True
0:04:54;sysmon;lights-1-failure;True
0:04:58;sysmon;scales-1-failure;True
0:05:03;communications;radioprompt;other
0:05:05;sysmon;lights-2-failure;True
0:05:09;sysmon;scales-2-failure;True
0:05:14;communications;radioprompt;own
0:05:16;sysmon;lights-1-failure;True
0:05:20;sysmon;scales-3-failure;True
0:05:25;communications;radioprompt;own
0:05:27;sysmon;lights-2-failure;True
0:05:31;sysmon;scales-4-failure;True
0:05:36;communications;radioprompt;own
0:05:38;sysmon;lights-2-failure;True
0:05:42;sysmon;scales-1-failure;True
0:05:47;communications;radioprompt;own
0:05:49;sysmon;lights-2-failure;True
0:05:53;sysmon;scales-1-failure;True
0:05:58;communications;radioprompt;own
0:06:00;sysmon;lights-2-failure;True
0:06:04;sysmon;scales-3-failure;True
0:06:09;communications;radioprompt;other
0:06:11;sysmon;lights-1-failure;True
0:06:15;sysmon;scales-3-failure;True
0:06:20;communications;radioprompt;own
0:06:22;sysmon;lights-1-failure;True
0:06:26;sysmon;scales-4-failure;True
0:06:31;communications;radioprompt;other
0:06:33;sysmon;lights-1-failure;True
0:06:37;sysmon;scales-1-failure;True
0:06:42;communications;radioprompt;other
0:06:44;sysmon;lights-1-failure;True
0:06:48;sysmon;scales-4-failure;True
0:06:53;communications;radioprompt;own
0:06:55;sysmon;lights-1-failure;True
0:06:59;sysmon;scales-4-failure;True
0:07:04;communications;radioprompt;other
0:07:06;sysmon;lights-1-failure;True
0:07:10;sysmon;scales-2-failure;True
0:07:15;communications;radioprompt;other
0:07:17;sysmon;lights-2-failure;True
0:07:21;sysmon;scales-3-failure;True
0:07:26;communications;radioprompt;other
0:07:28;sysmon;lights-1-failure;True
0:07:32;sysmon;scales-1-failure;True
0:07:37;communications;radioprompt;other
0:07:39;sysmon;lights-2-failure;True
0:07:43;sysmon;scales-3-failure;True
0:07:48;communications;radioprompt;own
0:07:50;sysmon;lights-2-failure;True
0:07:54;sysmon;scales-3-failure;True
0:07:59;communications;radioprompt;other
0:08:01;sysmon;lights-1-failure;True
0:08:05;sysmon;scales-3-failure;True
0:08:10;communications;radioprompt;own
0:08:12;sysmon;lights-2-failure;True
0:08:16;sysmon;scales-1-failure;True
0:08:21;communications;radioprompt;own
0:08:23;sysmon;lights-1-failure;True
0:08:27;sysmon;scales-2-failure;True
0:08:32;communications;radioprompt;own
0:08:34;sysmon;lights-2-failure;True
0:08:38;sysmon;scales-2-failure;True
0:08:43;communications;radioprompt;other
0:08:45;sysmon;lights-2-failure;True
0:08:49;sysmon;scales-4-failure;True
0:08:54;communications;radioprompt;other
0:08:56;sysmon;lights-2-failure;True
0:09:00;sysmon;scales-4-failure;True
0:09:05;communications;radioprompt;own
0:09:07;sysmon;lights-2-failure;True
0:09:11;sysmon;scales-1-failure;True
0:09:16;communications;radioprompt;own
0:09:18;sysmon;lights-2-failure;True
0:09:22;sysmon;scales-1-failure;True
0:09:27;communications;radioprompt;other
0:09:29;sysmon;lights-1-failure;True
0:09:33;sysmon;scales-1-failure;True
0:09:38;communications;radioprompt;own
0:09:40;sysmon;lights-1-failure;True
0:09:44;sysmon;scales-4-failure;True
0:09:49;communications;radioprompt;own
0:09:51;sysmon;lights-2-failure;True
0:09:55;sysmon;scales-3-failure;True
0:10:00;communications;radioprompt;own
0:10:02;sysmon;lights-1-failure;True
0:10:06;sysmon;scales-2-failure;True
0:10:11;communications;radioprompt;own
0:10:13;sysmon;lights-1-failure;True
0:10:17;sysmon;scales-4-failure;True
0:10:22;communications;radioprompt;other
0:10:24;sysmon;lights-1-failure;True
0:10:28;sysmon;scales-4-failure;True
0:10:33;communications;radioprompt;own
0:10:35;sysmon;lights-1-failure;True
0:10:39;sysmon;scales-4-failure;True
0:10:44;communications;radioprompt;own
0:10:46;sysmon;lights-1-failure;True
0:10:50;sysmon;scales-2-failure;True
0:10:55;communications;radioprompt;own
0:10:59;sysmon;lights-2-failure;True
0:11:01;sysmon;scales-4-failure;True
0:11:06;communications;radioprompt;own
0:11:10;sysmon;lights-2-failure;True
0:11:12;sysmon;scales-1-failure;True
0:11:19;communications;radioprompt;other
0:11:21;sysmon;lights-1-failure;True
0:11:23;sysmon;scales-2-failure;True
0:11:30;communications;radioprompt;own
0:11:32;sysmon;lights-2-failure;True
0:11:34;sysmon;scales-1-failure;True
0:11:41;communications;radioprompt;other
0:11:43;sysmon;lights-1-failure;True
0:11:45;sysmon;scales-4-failure;True
0:11:52;communications;radioprompt;other
0:11:54;sysmon;lights-2-failure;True
0:11:56;sysmon;scales-3-failure;True
0:12:03;communications;radioprompt;other
0:12:05;sysmon;lights-1-failure;True
0:12:07;sysmon;scales-4-failure;True
0:12:14;communications;radioprompt;own
0:12:16;sysmon;lights-1-failure;True
0:12:18;sysmon;scales-2-failure;True
0:12:25;communications;radioprompt;own
0:12:27;sysmon;lights-2-failure;True
0:12:29;sysmon;scales-2-failure;True
0:12:36;communications;radioprompt;other
0:12:38;sysmon;lights-1-failure;True
0:12:47;sysmon;scales-3-failure;True
0:12:47;communications;radioprompt;other
0:12:49;sysmon;lights-2-failure;True
0:12:58;sysmon;scales-2-failure;True
0:12:58;communications;radioprompt;own
0:13:00;sysmon;lights-2-failure;True
0:13:09;sysmon;scales-4-failure;True
0:13:09;communications;radioprompt;other
0:13:11;sysmon;lights-2-failure;True
0:13:20;communications;radioprompt;other
0:13:22;sysmon;lights-2-failure;True
0:13:31;communications;radioprompt;other
0:13:33;sysmon;lights-1-failure;True
0:13:42;communications;radioprompt;other
0:13:44;sysmon;lights-2-failure;True
0:13:53;communications;radioprompt;other
0:13:55;sysmon;lights-2-failure;True
0:14:04;sysmon;scales-1-failure;True
0:14:04;communications;radioprompt;other
0:14:06;sysmon;lights-2-failure;True
0:14:15;sysmon;scales-2-failure;True
0:14:15;communications;radioprompt;own
0:14:17;sysmon;lights-1-failure;True
0:14:26;sysmon;scales-2-failure;True
0:14:26;communications;radioprompt;own
0:14:28;sysmon;lights-1-failure;True
0:14:37;sysmon;scales-1-failure;True
0:14:37;communications;radioprompt;other
0:14:48;sysmon;scales-2-failure;True
0:14:48;communications;radioprompt;other
0:14:59;sysmon;scales-2-failure;True
0:14:59;communications;radioprompt;own
0:15:10;sysmon;scales-3-failure;True
0:15:10;communications;radioprompt;own
0:15:21;sysmon;scales-1-failure;True
0:15:21;communications;radioprompt;own
0:15:22;sysmon;lights-1-failure;True
0:15:32;sysmon;scales-2-failure;True
0:15:32;communications;radioprompt;own
0:15:33;sysmon;lights-2-failure;True
0:15:43;sysmon;scales-1-failure;True
0:15:43;communications;radioprompt;own
0:15:51;sysmon;lights-1-failure;True
0:15:54;sysmon;scales-2-failure;True
0:15:54;communications;radioprompt;other
0:16:02;sysmon;lights-1-failure;True
0:16:05;sysmon;scales-2-failure;True
0:16:05;communications;radioprompt;own
0:16:13;sysmon;lights-2-failure;True
0:16:16;sysmon;scales-1-failure;True
0:16:16;communications;radioprompt;own
0:16:27;sysmon;lights-2-failure;True
0:16:27;sysmon;scales-4-failure;True
0:16:27;communications;radioprompt;own
0:16:38;sysmon;lights-2-failure;True
0:16:38;sysmon;scales-3-failure;True
0:16:38;communications;radioprompt;own
0:16:49;sysmon;lights-1-failure;True
0:16:49;sysmon;scales-2-failure;True
0:16:49;communications;radioprompt;own
0:17:00;sysmon;lights-2-failure;True
0:17:00;sysmon;scales-1-failure;True
0:17:00;communications;radioprompt;own
0:17:11;sysmon;lights-2-failure;True
0:17:11;communications;radioprompt;other
0:17:22;sysmon;lights-2-failure;True
0:17:22;communications;radioprompt;other
0:17:33;sysmon;lights-1-failure;True
0:17:33;communications;radioprompt;other
0:17:44;sysmon;lights-1-failure;True
0:17:44;communications;radioprompt;own
0:17:55;sysmon;lights-2-failure;True
0:17:55;communications;radioprompt;own
0:18:06;communications;radioprompt;other
0:18:17;communications;radioprompt;other
0:18:28;communications;radioprompt;own
0:18:39;communications;radioprompt;other
0:18:50;communications;radioprompt;other
0:19:01;communications;radioprompt;other
0:19:12;communications;radioprompt;other
0:19:23;communications;radioprompt;other
0:19:34;communications;radioprompt;other
0:19:44;sysmon;scales-3-failure;True
0:19:45;communications;radioprompt;own
0:19:55;sysmon;scales-4-failure;True
0:19:56;communications;radioprompt;own
0:20:06;sysmon;scales-4-failure;True
0:20:07;communications;radioprompt;own
0:20:17;sysmon;scales-1-failure;True
0:20:18;communications;radioprompt;own
0:20:28;sysmon;scales-1-failure;True
0:20:29;sysmon;lights-1-failure;True
0:20:29;communications;radioprompt;other
0:20:39;sysmon;scales-2-failure;True
0:20:40;communications;radioprompt;other
0:20:42;sysmon;lights-2-failure;True
0:20:50;sysmon;scales-2-failure;True
0:20:51;communications;radioprompt;own
0:20:53;sysmon;lights-2-failure;True
0:21:01;sysmon;scales-4-failure;True
0:21:02;communications;radioprompt;other
0:21:04;sysmon;lights-2-failure;True
0:21:12;sysmon;scales-2-failure;True
0:21:13;communications;radioprompt;other
0:21:15;sysmon;lights-1-failure;True
0:21:23;sysmon;scales-1-failure;True
0:21:24;communications;radioprompt;own
0:21:26;sysmon;lights-1-failure;True
0:21:34;sysmon;scales-3-failure;True
0:21:35;communications;radioprompt;other
0:21:37;sysmon;lights-1-failure;True
0:21:45;sysmon;scales-1-failure;True
0:21:46;communications;radioprompt;other
0:21:48;sysmon;lights-1-failure;True
0:21:56;sysmon;scales-2-failure;True
0:21:57;communications;radioprompt;other
0:21:59;sysmon;lights-1-failure;True
0:22:07;sysmon;scales-3-failure;True
0:22:08;communications;radioprompt;other
0:22:10;sysmon;lights-2-failure;True
0:22:18;sysmon;scales-1-failure;True
0:22:19;communications;radioprompt;other
0:22:21;sysmon;lights-2-failure;True
0:22:29;sysmon;scales-4-failure;True
0:22:30;communications;radioprompt;own
0:22:32;sysmon;lights-2-failure;True
0:22:40;sysmon;scales-1-failure;True
0:22:41;communications;radioprompt;own
0:22:43;sysmon;lights-1-failure;True
0:22:51;sysmon;scales-4-failure;True
0:22:52;communications;radioprompt;other
0:22:54;sysmon;lights-2-failure;True
0:23:02;sysmon;scales-4-failure;True
0:23:03;communications;radioprompt;own
0:23:05;sysmon;lights-2-failure;True
0:23:13;sysmon;scales-3-failure;True
0:23:14;communications;radioprompt;own
0:23:16;sysmon;lights-1-failure;True
0:23:24;sysmon;scales-3-failure;True
0:23:25;communications;radioprompt;own
0:23:27;sysmon;lights-2-failure;True
0:23:35;sysmon;scales-4-failure;True
0:23:36;communications;radioprompt;own
0:23:38;sysmon;lights-2-failure;True
0:23:46;sysmon;scales-4-failure;True
0:23:47;communications;radioprompt;other
0:23:49;sysmon;lights-1-failure;True
0:23:57;sysmon;scales-4-failure;True
0:23:58;communications;radioprompt;other
0:24:00;sysmon;lights-1-failure;True
0:24:08;sysmon;scales-4-failure;True
0:24:09;communications;radioprompt;own
0:24:11;sysmon;lights-2-failure;True
0:24:19;sysmon;scales-3-failure;True
0:24:20;communications;radioprompt;other
0:24:22;sysmon;lights-2-failure;True
0:24:31;communications;radioprompt;own
0:24:33;sysmon;lights-2-failure;True
0:24:42;communications;radioprompt;own
0:24:44;sysmon;lights-1-failure;True
0:24:53;communications;radioprompt;other
0:24:55;sysmon;lights-1-failure;True
0:25:04;communications;radioprompt;own
0:25:06;sysmon;lights-1-failure;True
0:25:15;communications;radioprompt;own
0:25:17;sysmon;lights-2-failure;True
0:25:26;communications;radioprompt;own
0:25:28;sysmon;lights-1-failure;True
0:25:37;communications;radioprompt;other
0:25:48;communications;radioprompt;own
0:25:59;communications;radioprompt;other
0:26:10;communications;radioprompt;other
0:26:27;communications;radioprompt;other
0:26:38;communications;radioprompt;other
0:26:49;communications;radioprompt;other
0:30:14;sysmon;scales-2-failure;True
0:30:25;sysmon;scales-3-failure;True
0:30:36;sysmon;scales-1-failure;True
0:30:47;sysmon;scales-3-failure;True
0:32:42;sysmon;scales-2-failure;True
0:32:53;sysmon;lights-1-failure;True
0:32:53;sysmon;scales-3-failure;True
0:33:04;sysmon;lights-1-failure;True
0:33:04;sysmon;scales-1-failure;True
0:33:15;sysmon;lights-1-failure;True
0:33:15;sysmon;scales-3-failure;True
0:33:26;sysmon;lights-2-failure;True
0:33:26;sysmon;scales-4-failure;True
0:33:37;sysmon;lights-2-failure;True
0:33:37;sysmon;scales-2-failure;True
0:33:48;sysmon;lights-2-failure;True
0:33:48;sysmon;scales-1-failure;True
0:33:59;sysmon;lights-1-failure;True
0:33:59;sysmon;scales-2-failure;True
0:34:10;sysmon;lights-1-failure;True
0:34:10;sysmon;scales-3-failure;True
0:34:21;sysmon;lights-1-failure;True
0:34:21;sysmon;scales-2-failure;True
0:34:32;sysmon;lights-1-failure;True
0:34:32;sysmon;scales-1-failure;True
0:34:43;sysmon;lights-2-failure;True
0:34:43;sysmon;scales-2-failure;True
0:34:54;sysmon;lights-1-failure;True
0:34:54;sysmon;scales-4-failure;True
0:35:05;sysmon;lights-2-failure;True
0:35:05;sysmon;scales-1-failure;True
0:35:16;sysmon;lights-2-failure;True
0:35:16;sysmon;scales-1-failure;True
0:35:17;communications;radioprompt;own
0:35:27;sysmon;lights-2-failure;True
0:35:27;sysmon;scales-3-failure;True
0:35:28;communications;radioprompt;other
0:35:38;sysmon;lights-1-failure;True
0:35:38;sysmon;scales-4-failure;True
0:35:39;communications;radioprompt;other
0:35:49;sysmon;lights-1-failure;True
0:35:49;sysmon;scales-2-failure;True
0:36:00;track;stop
0:36:00;sysmon;stop
0:36:00;communications;stop
0:36:00;resman;stop
0:36:00;labstreaminglayer;stop
0:36:00;genericscales;filename;nasatlx_en.txt
0:36:00;genericscales;start
0:36:00;instructions;filename;default/end_task.txt
0:36:00;instructions;start
