# Exp C main block (H) for participant 3128
# Date: 2026-03-09 15:04:29

0:00:00;instructions;filename;default/welcome_task.txt
0:00:00;instructions;start
0:00:00;labstreaminglayer;pauseatstart;true
0:00:00;labstreaminglayer;streamsession;true
0:00:00;labstreaminglayer;start
0:00:00;track;start
0:00:00;sysmon;start
0:00:00;communications;start
0:00:00;resman;start
0:00:00;communications;voicegender;male
0:00:00;communications;voiceidiom;english
0:00:00;sysmon;lights-2-failure;True
0:00:00;sysmon;scales-4-failure;True
0:00:00;resman;tank-a-lossperminute;821
0:00:00;resman;tank-b-lossperminute;857
0:00:00;track;targetproportion;0.30000000000000004
0:00:05;communications;radioprompt;own
0:00:11;sysmon;lights-2-failure;True
0:00:11;sysmon;scales-3-failure;True
0:00:16;communications;radioprompt;other
0:00:22;sysmon;lights-1-failure;True
0:00:22;sysmon;scales-2-failure;True
0:00:27;communications;radioprompt;other
0:00:33;sysmon;lights-2-failure;True
0:00:33;sysmon;scales-2-failure;True
0:00:38;communications;radioprompt;own
0:00:44;sysmon;lights-1-failure;True
0:00:44;sysmon;scales-2-failure;True
0:00:50;communications;radioprompt;own
0:00:55;sysmon;lights-1-failure;True
0:00:55;sysmon;scales-1-failure;True
0:01:01;communications;radioprompt;own
0:01:06;sysmon;lights-1-failure;True
0:01:06;sysmon;scales-3-failure;True
0:01:12;communications;radioprompt;own
0:01:17;sysmon;lights-1-failure;True
0:01:23;communications;radioprompt;own
0:01:28;sysmon;lights-1-failure;True
0:01:34;communications;radioprompt;other
0:01:39;sysmon;lights-2-failure;True
0:01:45;communications;radioprompt;own
0:01:50;sysmon;lights-2-failure;True
0:01:51;sysmon;scales-1-failure;True
0:01:56;communications;radioprompt;own
0:02:01;sysmon;lights-1-failure;True
0:02:02;sysmon;scales-3-failure;True
0:02:07;communications;radioprompt;other
0:02:12;sysmon;lights-2-failure;True
0:02:13;sysmon;scales-1-failure;True
0:02:18;communications;radioprompt;own
0:02:23;sysmon;lights-2-failure;True
0:02:24;sysmon;scales-4-failure;True
0:02:29;communications;radioprompt;other
0:02:34;sysmon;lights-1-failure;True
0:02:35;sysmon;scales-1-failure;True
0:02:40;communications;radioprompt;own
0:02:45;sysmon;lights-1-failure;True
0:02:46;sysmon;scales-3-failure;True
0:02:56;sysmon;lights-2-failure;True
0:02:56;communications;radioprompt;own
0:02:57;sysmon;scales-1-failure;True
0:03:07;sysmon;lights-1-failure;True
0:03:08;sysmon;scales-1-failure;True
0:03:08;communications;radioprompt;own
0:03:18;sysmon;lights-1-failure;True
0:03:19;sysmon;scales-3-failure;True
0:03:19;communications;radioprompt;own
0:03:30;sysmon;scales-4-failure;True
0:03:30;communications;radioprompt;other
0:03:41;communications;radioprompt;own
0:03:52;communications;radioprompt;other
0:04:03;communications;radioprompt;other
0:04:14;communications;radioprompt;other
0:04:25;communications;radioprompt;other
0:04:36;communications;radioprompt;other
0:04:47;communications;radioprompt;other
0:04:58;communications;radioprompt;other
0:05:00;sysmon;lights-2-failure;True
0:05:09;communications;radioprompt;own
0:05:11;sysmon;lights-1-failure;True
0:05:20;communications;radioprompt;other
0:05:22;sysmon;lights-2-failure;True
0:05:31;communications;radioprompt;other
0:05:33;sysmon;lights-2-failure;True
0:05:42;communications;radioprompt;other
0:05:44;sysmon;lights-1-failure;True
0:05:53;communications;radioprompt;own
0:05:55;sysmon;lights-1-failure;True
0:06:04;communications;radioprompt;other
0:06:06;sysmon;lights-1-failure;True
0:06:15;communications;radioprompt;other
0:06:17;sysmon;lights-2-failure;True
0:06:26;communications;radioprompt;other
0:06:28;sysmon;lights-2-failure;True
0:06:37;communications;radioprompt;own
0:06:39;sysmon;lights-2-failure;True
0:06:48;communications;radioprompt;own
0:06:50;sysmon;lights-2-failure;True
0:06:59;communications;radioprompt;own
0:07:01;sysmon;lights-2-failure;True
0:07:10;communications;radioprompt;own
0:07:12;sysmon;lights-1-failure;True
0:07:21;communications;radioprompt;other
0:07:23;sysmon;lights-1-failure;True
0:07:32;communications;radioprompt;other
0:07:34;sysmon;lights-2-failure;True
0:07:43;communications;radioprompt;other
0:07:45;sysmon;lights-2-failure;True
0:07:54;communications;radioprompt;own
0:07:56;sysmon;lights-1-failure;True
0:08:05;communications;radioprompt;other
0:08:07;sysmon;lights-2-failure;True
0:08:16;communications;radioprompt;own
0:08:18;sysmon;lights-2-failure;True
0:08:27;communications;radioprompt;other
0:08:29;sysmon;lights-1-failure;True
0:08:38;communications;radioprompt;own
0:08:40;sysmon;lights-1-failure;True
0:08:49;communications;radioprompt;own
0:08:51;sysmon;lights-1-failure;True
0:09:00;communications;radioprompt;own
0:09:11;communications;radioprompt;own
0:09:17;sysmon;scales-1-failure;True
0:09:22;communications;radioprompt;other
0:09:28;sysmon;scales-2-failure;True
0:09:33;communications;radioprompt;own
0:09:39;sysmon;scales-4-failure;True
0:09:44;communications;radioprompt;own
0:09:50;sysmon;scales-2-failure;True
0:09:55;communications;radioprompt;other
0:10:01;sysmon;scales-1-failure;True
0:10:06;communications;radioprompt;other
0:10:12;sysmon;scales-4-failure;True
0:10:17;communications;radioprompt;other
0:10:23;sysmon;scales-3-failure;True
0:10:28;communications;radioprompt;other
0:10:34;sysmon;scales-2-failure;True
0:10:39;communications;radioprompt;other
0:10:50;communications;radioprompt;other
0:11:01;communications;radioprompt;own
0:11:06;sysmon;scales-4-failure;True
0:11:11;sysmon;lights-2-failure;True
0:11:12;communications;radioprompt;own
0:11:17;sysmon;scales-4-failure;True
0:11:22;sysmon;lights-1-failure;True
0:11:23;communications;radioprompt;other
0:11:28;sysmon;scales-1-failure;True
0:11:33;sysmon;lights-2-failure;True
0:11:34;communications;radioprompt;other
0:11:39;sysmon;scales-4-failure;True
0:11:45;communications;radioprompt;own
0:11:50;sysmon;scales-2-failure;True
0:11:56;communications;radioprompt;own
0:12:01;sysmon;scales-2-failure;True
0:12:06;sysmon;lights-1-failure;True
0:12:07;communications;radioprompt;other
0:12:12;sysmon;scales-3-failure;True
0:12:17;sysmon;lights-2-failure;True
0:12:18;communications;radioprompt;own
0:12:23;sysmon;scales-4-failure;True
0:12:28;sysmon;lights-1-failure;True
0:12:29;communications;radioprompt;other
0:12:34;sysmon;scales-2-failure;True
0:12:39;sysmon;lights-2-failure;True
0:12:40;communications;radioprompt;other
0:12:45;sysmon;scales-1-failure;True
0:12:50;sysmon;lights-2-failure;True
0:12:51;communications;radioprompt;own
0:12:56;sysmon;scales-3-failure;True
0:13:01;sysmon;lights-1-failure;True
0:13:02;communications;radioprompt;other
0:13:07;sysmon;scales-3-failure;True
0:13:12;sysmon;lights-1-failure;True
0:13:13;communications;radioprompt;other
0:13:18;sysmon;scales-1-failure;True
0:13:23;sysmon;lights-1-failure;True
0:13:24;communications;radioprompt;other
0:13:29;sysmon;scales-3-failure;True
0:13:34;sysmon;lights-1-failure;True
0:13:35;communications;radioprompt;own
0:13:40;sysmon;scales-4-failure;True
0:13:45;sysmon;lights-2-failure;True
0:13:46;communications;radioprompt;own
0:13:51;sysmon;scales-4-failure;True
0:13:56;sysmon;lights-2-failure;True
0:13:57;communications;radioprompt;own
0:14:02;sysmon;scales-1-failure;True
0:14:07;sysmon;lights-2-failure;True
0:14:08;communications;radioprompt;other
0:14:13;sysmon;scales-4-failure;True
0:14:18;sysmon;lights-2-failure;True
0:14:19;communications;radioprompt;other
0:14:24;sysmon;scales-3-failure;True
0:14:29;sysmon;lights-2-failure;True
0:14:30;communications;radioprompt;own
0:14:35;sysmon;scales-1-failure;True
0:14:40;sysmon;lights-2-failure;True
0:14:41;communications;radioprompt;other
0:14:46;sysmon;scales-3-failure;True
0:14:51;sysmon;lights-1-failure;True
0:14:52;communications;radioprompt;own
0:14:57;sysmon;scales-3-failure;True
0:15:02;sysmon;lights-2-failure;True
0:15:03;communications;radioprompt;other
0:15:08;sysmon;scales-3-failure;True
0:15:13;sysmon;lights-1-failure;True
0:15:14;communications;radioprompt;other
0:15:19;sysmon;scales-4-failure;True
0:15:24;sysmon;lights-1-failure;True
0:15:25;communications;radioprompt;own
0:15:30;sysmon;scales-1-failure;True
0:15:35;sysmon;lights-1-failure;True
0:15:36;communications;radioprompt;own
0:15:41;sysmon;scales-4-failure;True
0:15:46;sysmon;lights-1-failure;True
0:15:47;communications;radioprompt;other
0:15:52;sysmon;scales-2-failure;True
0:15:57;sysmon;lights-2-failure;True
0:15:58;communications;radioprompt;own
0:16:03;sysmon;scales-3-failure;True
0:16:09;communications;radioprompt;own
0:16:14;sysmon;scales-2-failure;True
0:16:20;communications;radioprompt;own
0:16:25;sysmon;scales-4-failure;True
0:16:26;sysmon;lights-2-failure;True
0:16:31;communications;radioprompt;other
0:16:36;sysmon;scales-3-failure;True
0:16:37;sysmon;lights-1-failure;True
0:16:42;communications;radioprompt;own
0:16:47;sysmon;scales-3-failure;True
0:16:48;sysmon;lights-1-failure;True
0:16:53;communications;radioprompt;other
0:16:58;sysmon;scales-3-failure;True
0:16:59;sysmon;lights-2-failure;True
0:17:04;communications;radioprompt;own
0:17:10;sysmon;lights-1-failure;True
0:17:10;sysmon;scales-1-failure;True
0:17:15;communications;radioprompt;other
0:17:21;sysmon;lights-2-failure;True
0:17:21;sysmon;scales-2-failure;True
0:17:26;communications;radioprompt;other
0:17:32;sysmon;scales-4-failure;True
0:17:37;communications;radioprompt;other
0:17:43;sysmon;scales-3-failure;True
0:17:48;communications;radioprompt;own
0:17:54;sysmon;scales-1-failure;True
0:17:59;communications;radioprompt;other
0:18:05;sysmon;scales-2-failure;True
0:18:10;communications;radioprompt;own
0:18:16;sysmon;scales-4-failure;True
0:18:21;communications;radioprompt;own
0:18:27;sysmon;scales-3-failure;True
0:18:32;communications;radioprompt;own
0:18:38;sysmon;scales-1-failure;True
0:18:43;communications;radioprompt;own
0:18:49;sysmon;scales-4-failure;True
0:18:54;communications;radioprompt;own
0:19:00;sysmon;scales-1-failure;True
0:19:07;communications;radioprompt;other
0:19:11;sysmon;scales-3-failure;True
0:19:18;communications;radioprompt;own
0:19:22;sysmon;scales-4-failure;True
0:19:29;communications;radioprompt;own
0:19:33;sysmon;scales-2-failure;True
0:19:40;communications;radioprompt;other
0:19:44;sysmon;scales-3-failure;True
0:19:51;communications;radioprompt;other
0:19:55;sysmon;scales-4-failure;True
0:20:02;communications;radioprompt;own
0:20:06;sysmon;scales-4-failure;True
0:20:13;communications;radioprompt;other
0:20:17;sysmon;scales-2-failure;True
0:20:24;communications;radioprompt;own
0:20:35;communications;radioprompt;other
0:20:46;communications;radioprompt;own
0:20:57;communications;radioprompt;own
0:21:08;communications;radioprompt;own
0:21:19;communications;radioprompt;own
0:21:30;communications;radioprompt;own
0:21:41;communications;radioprompt;own
0:21:52;communications;radioprompt;own
0:22:03;communications;radioprompt;other
0:22:14;communications;radioprompt;own
0:22:25;communications;radioprompt;other
0:22:38;sysmon;lights-1-failure;True
0:22:49;sysmon;lights-2-failure;True
0:23:00;sysmon;lights-1-failure;True
0:23:11;sysmon;lights-2-failure;True
0:23:22;sysmon;lights-1-failure;True
0:23:33;sysmon;lights-2-failure;True
0:23:44;sysmon;lights-2-failure;True
0:23:55;sysmon;lights-1-failure;True
0:24:06;sysmon;lights-2-failure;True
0:24:12;communications;radioprompt;other
0:24:17;sysmon;lights-2-failure;True
0:24:17;sysmon;scales-2-failure;True
0:24:23;communications;radioprompt;own
0:24:28;sysmon;lights-2-failure;True
0:24:28;sysmon;scales-1-failure;True
0:24:34;communications;radioprompt;other
0:24:39;sysmon;lights-1-failure;True
0:24:39;sysmon;scales-4-failure;True
0:24:45;communications;radioprompt;other
0:24:50;sysmon;lights-1-failure;True
0:24:50;sysmon;scales-1-failure;True
0:24:58;communications;radioprompt;other
0:25:01;sysmon;lights-1-failure;True
0:25:01;sysmon;scales-2-failure;True
0:25:09;communications;radioprompt;own
0:25:12;sysmon;lights-2-failure;True
0:25:12;sysmon;scales-3-failure;True
0:25:20;communications;radioprompt;other
0:25:23;sysmon;lights-1-failure;True
0:25:23;sysmon;scales-1-failure;True
0:25:31;communications;radioprompt;other
0:25:34;sysmon;scales-2-failure;True
0:25:36;sysmon;lights-2-failure;True
0:25:42;communications;radioprompt;other
0:25:45;sysmon;scales-2-failure;True
0:25:47;sysmon;lights-2-failure;True
0:25:53;communications;radioprompt;other
0:25:56;sysmon;scales-2-failure;True
0:25:58;sysmon;lights-2-failure;True
0:26:04;communications;radioprompt;own
0:26:07;sysmon;scales-1-failure;True
0:26:09;sysmon;lights-1-failure;True
0:26:15;communications;radioprompt;own
0:26:18;sysmon;scales-2-failure;True
0:26:20;sysmon;lights-1-failure;True
0:26:29;sysmon;scales-4-failure;True
0:26:31;sysmon;lights-2-failure;True
0:26:40;sysmon;scales-1-failure;True
0:26:42;sysmon;lights-2-failure;True
0:26:51;sysmon;scales-2-failure;True
0:26:53;sysmon;lights-1-failure;True
0:27:02;sysmon;scales-4-failure;True
0:27:04;sysmon;lights-1-failure;True
0:27:13;sysmon;scales-2-failure;True
0:27:15;sysmon;lights-1-failure;True
0:27:24;sysmon;scales-3-failure;True
0:27:26;sysmon;lights-1-failure;True
0:27:37;sysmon;lights-1-failure;True
0:27:48;sysmon;lights-2-failure;True
0:27:59;sysmon;lights-2-failure;True
0:28:00;sysmon;scales-1-failure;True
0:28:10;sysmon;lights-2-failure;True
0:28:11;sysmon;scales-4-failure;True
0:28:21;sysmon;lights-2-failure;True
0:28:22;sysmon;scales-3-failure;True
0:28:32;sysmon;lights-2-failure;True
0:28:33;sysmon;scales-4-failure;True
0:28:43;sysmon;lights-2-failure;True
0:28:44;sysmon;scales-1-failure;True
0:28:54;sysmon;lights-1-failure;True
0:28:55;sysmon;scales-2-failure;True
0:29:05;sysmon;lights-2-failure;True
0:29:06;sysmon;scales-3-failure;True
0:29:16;sysmon;lights-2-failure;True
0:29:17;sysmon;scales-1-failure;True
0:29:28;sysmon;scales-4-failure;True
0:29:39;sysmon;scales-1-failure;True
0:29:50;sysmon;scales-4-failure;True
0:30:01;sysmon;scales-1-failure;True
0:30:12;sysmon;scales-3-failure;True
0:30:23;sysmon;scales-4-failure;True
0:30:34;sysmon;scales-2-failure;True
0:30:45;sysmon;scales-1-failure;True
0:30:50;sysmon;lights-1-failure;True
0:31:03;sysmon;lights-2-failure;True
0:31:03;sysmon;scales-3-failure;True
0:31:14;sysmon;lights-1-failure;True
0:31:14;sysmon;scales-2-failure;True
0:31:25;sysmon;lights-1-failure;True
0:31:25;sysmon;scales-3-failure;True
0:31:36;sysmon;lights-2-failure;True
0:31:36;sysmon;scales-1-failure;True
0:31:47;sysmon;lights-2-failure;True
0:31:47;sysmon;scales-3-failure;True
0:31:58;sysmon;lights-1-failure;True
0:31:58;sysmon;scales-3-failure;True
0:32:09;sysmon;lights-1-failure;True
0:32:09;sysmon;scales-2-failure;True
0:32:20;sysmon;lights-2-failure;True
0:32:20;sysmon;scales-3-failure;True
0:32:31;sysmon;lights-2-failure;True
0:32:31;sysmon;scales-4-failure;True
0:32:42;sysmon;lights-1-failure;True
0:32:42;sysmon;scales-2-failure;True
0:32:53;sysmon;lights-1-failure;True
0:32:53;sysmon;scales-2-failure;True
0:33:04;sysmon;lights-2-failure;True
0:33:04;sysmon;scales-2-failure;True
0:33:15;sysmon;lights-1-failure;True
0:33:15;sysmon;scales-2-failure;True
0:33:26;sysmon;lights-2-failure;True
0:33:26;sysmon;scales-3-failure;True
0:33:37;sysmon;lights-1-failure;True
0:33:37;sysmon;scales-1-failure;True
0:33:48;sysmon;lights-1-failure;True
0:33:48;sysmon;scales-1-failure;True
0:33:59;sysmon;lights-1-failure;True
0:33:59;sysmon;scales-4-failure;True
0:34:00;communications;radioprompt;own
0:34:10;sysmon;lights-1-failure;True
0:34:10;sysmon;scales-4-failure;True
0:34:11;communications;radioprompt;own
0:34:21;sysmon;lights-2-failure;True
0:34:21;sysmon;scales-1-failure;True
0:34:22;communications;radioprompt;own
0:34:32;sysmon;lights-1-failure;True
0:34:32;sysmon;scales-2-failure;True
0:34:33;communications;radioprompt;other
0:34:43;sysmon;lights-1-failure;True
0:34:43;sysmon;scales-2-failure;True
0:34:44;communications;radioprompt;own
0:34:54;sysmon;lights-2-failure;True
0:34:54;sysmon;scales-1-failure;True
0:34:55;communications;radioprompt;other
0:35:05;sysmon;lights-1-failure;True
0:35:05;sysmon;scales-3-failure;True
0:35:06;communications;radioprompt;other
0:35:16;sysmon;lights-2-failure;True
0:35:16;sysmon;scales-2-failure;True
0:35:17;communications;radioprompt;other
0:35:27;sysmon;lights-2-failure;True
0:35:27;sysmon;scales-4-failure;True
0:35:28;communications;radioprompt;other
0:35:38;sysmon;lights-1-failure;True
0:35:38;sysmon;scales-1-failure;True
0:35:39;communications;radioprompt;other
0:35:49;sysmon;lights-1-failure;True
0:35:49;sysmon;scales-4-failure;True
0:36:00;track;stop
0:36:00;sysmon;stop
0:36:00;communications;stop
0:36:00;resman;stop
0:36:00;labstreaminglayer;stop
0:36:00;genericscales;filename;nasatlx_en.txt
0:36:00;genericscales;start
0:36:00;instructions;filename;default/end_task.txt
0:36:00;instructions;start
