# Exp C main block (H) for participant 3012
# Date: 2026-03-09 15:04:29

0:00:00;instructions;filename;default/welcome_task.txt
0:00:00;instructions;start
0:00:00;labstreaminglayer;pauseatstart;true
0:00:00;labstreaminglayer;streamsession;true
0:00:00;labstreaminglayer;start
0:00:00;track;start
0:00:00;sysmon;start
0:00:00;communications;start
0:00:00;resman;start
0:00:00;communications;voicegender;male
0:00:00;communications;voiceidiom;english
0:00:00;sysmon;lights-2-failure;True
0:00:00;sysmon;scales-1-failure;True
0:00:00;resman;tank-a-lossperminute;817
0:00:00;resman;tank-b-lossperminute;854
0:00:00;track;targetproportion;0.30000000000000004
0:00:05;communications;radioprompt;other
0:00:11;sysmon;lights-2-failure;True
0:00:11;sysmon;scales-1-failure;True
0:00:16;communications;radioprompt;own
0:00:22;sysmon;lights-2-failure;True
0:00:22;sysmon;scales-4-failure;True
0:00:27;communications;radioprompt;own
0:00:33;sysmon;lights-2-failure;True
0:00:36;sysmon;scales-2-failure;True
0:00:38;communications;radioprompt;own
0:00:44;sysmon;lights-2-failure;True
0:00:47;sysmon;scales-1-failure;True
0:00:49;communications;radioprompt;other
0:00:55;sysmon;lights-2-failure;True
0:01:00;communications;radioprompt;other
0:01:06;sysmon;lights-1-failure;True
0:01:11;communications;radioprompt;other
0:01:14;sysmon;scales-1-failure;True
0:01:18;sysmon;lights-2-failure;True
0:01:22;communications;radioprompt;other
0:01:25;sysmon;scales-4-failure;True
0:01:29;sysmon;lights-2-failure;True
0:01:33;communications;radioprompt;other
0:01:36;sysmon;scales-3-failure;True
0:01:40;sysmon;lights-1-failure;True
0:01:44;communications;radioprompt;other
0:01:47;sysmon;scales-3-failure;True
0:01:51;sysmon;lights-2-failure;True
0:01:55;communications;radioprompt;own
0:01:58;sysmon;scales-4-failure;True
0:02:02;sysmon;lights-1-failure;True
0:02:09;sysmon;scales-4-failure;True
0:02:13;sysmon;lights-2-failure;True
0:02:20;sysmon;scales-1-failure;True
0:02:24;sysmon;lights-2-failure;True
0:02:31;sysmon;scales-2-failure;True
0:02:35;sysmon;lights-2-failure;True
0:02:46;sysmon;lights-2-failure;True
0:02:57;sysmon;lights-1-failure;True
0:03:05;communications;radioprompt;own
0:03:09;sysmon;scales-1-failure;True
0:03:16;communications;radioprompt;own
0:03:20;sysmon;scales-1-failure;True
0:03:27;communications;radioprompt;other
0:03:31;sysmon;scales-1-failure;True
0:03:38;communications;radioprompt;other
0:03:42;sysmon;scales-2-failure;True
0:03:49;communications;radioprompt;other
0:03:53;sysmon;scales-4-failure;True
0:04:00;communications;radioprompt;other
0:04:04;sysmon;scales-2-failure;True
0:04:11;communications;radioprompt;other
0:04:15;sysmon;scales-4-failure;True
0:04:22;communications;radioprompt;own
0:04:26;sysmon;scales-1-failure;True
0:04:33;communications;radioprompt;other
0:04:37;sysmon;scales-1-failure;True
0:04:44;communications;radioprompt;other
0:04:48;sysmon;scales-3-failure;True
0:04:55;communications;radioprompt;other
0:04:59;sysmon;scales-3-failure;True
0:05:06;communications;radioprompt;own
0:05:10;sysmon;scales-4-failure;True
0:05:17;communications;radioprompt;own
0:05:21;sysmon;scales-3-failure;True
0:05:28;communications;radioprompt;other
0:05:32;sysmon;scales-2-failure;True
0:05:39;communications;radioprompt;own
0:05:43;sysmon;scales-3-failure;True
0:05:50;communications;radioprompt;own
0:05:54;sysmon;scales-2-failure;True
0:06:01;communications;radioprompt;other
0:06:05;sysmon;scales-2-failure;True
0:06:12;communications;radioprompt;own
0:06:16;sysmon;scales-1-failure;True
0:06:23;communications;radioprompt;other
0:06:27;sysmon;scales-4-failure;True
0:06:34;communications;radioprompt;other
0:06:38;sysmon;scales-4-failure;True
0:06:45;communications;radioprompt;other
0:06:49;sysmon;scales-3-failure;True
0:06:56;communications;radioprompt;other
0:07:00;sysmon;scales-1-failure;True
0:07:07;communications;radioprompt;other
0:07:11;sysmon;scales-2-failure;True
0:07:18;communications;radioprompt;other
0:07:21;sysmon;lights-2-failure;True
0:07:22;sysmon;scales-2-failure;True
0:07:29;communications;radioprompt;other
0:07:32;sysmon;lights-1-failure;True
0:07:33;sysmon;scales-3-failure;True
0:07:40;communications;radioprompt;own
0:07:44;sysmon;scales-4-failure;True
0:07:51;communications;radioprompt;other
0:07:55;sysmon;scales-1-failure;True
0:08:02;communications;radioprompt;other
0:08:06;sysmon;scales-3-failure;True
0:08:13;communications;radioprompt;other
0:08:17;sysmon;scales-4-failure;True
0:08:24;communications;radioprompt;own
0:08:28;sysmon;scales-2-failure;True
0:08:35;communications;radioprompt;own
0:08:39;sysmon;scales-1-failure;True
0:08:46;communications;radioprompt;own
0:08:50;sysmon;scales-4-failure;True
0:08:57;communications;radioprompt;own
0:09:01;sysmon;scales-3-failure;True
0:09:08;communications;radioprompt;other
0:09:19;communications;radioprompt;own
0:09:30;communications;radioprompt;own
0:09:41;communications;radioprompt;own
0:09:52;communications;radioprompt;other
0:10:03;communications;radioprompt;own
0:10:14;communications;radioprompt;other
0:12:19;sysmon;lights-2-failure;True
0:12:30;sysmon;lights-1-failure;True
0:12:41;sysmon;lights-1-failure;True
0:12:52;sysmon;lights-2-failure;True
0:13:03;sysmon;lights-1-failure;True
0:13:14;sysmon;lights-2-failure;True
0:13:25;sysmon;lights-2-failure;True
0:13:36;sysmon;lights-2-failure;True
0:13:47;sysmon;lights-1-failure;True
0:13:58;sysmon;lights-1-failure;True
0:14:09;sysmon;lights-2-failure;True
0:14:14;sysmon;scales-3-failure;True
0:14:20;sysmon;lights-2-failure;True
0:14:25;sysmon;scales-3-failure;True
0:14:31;sysmon;lights-1-failure;True
0:14:36;sysmon;scales-1-failure;True
0:14:42;sysmon;lights-2-failure;True
0:14:47;sysmon;scales-2-failure;True
0:14:53;sysmon;lights-1-failure;True
0:14:58;sysmon;scales-4-failure;True
0:15:04;sysmon;lights-2-failure;True
0:15:09;sysmon;scales-1-failure;True
0:15:15;sysmon;lights-2-failure;True
0:15:20;sysmon;scales-4-failure;True
0:15:26;sysmon;lights-1-failure;True
0:15:31;sysmon;scales-3-failure;True
0:15:37;sysmon;lights-1-failure;True
0:15:42;sysmon;scales-4-failure;True
0:15:48;sysmon;lights-2-failure;True
0:15:53;sysmon;scales-2-failure;True
0:15:59;sysmon;lights-1-failure;True
0:16:04;sysmon;scales-3-failure;True
0:16:10;sysmon;lights-1-failure;True
0:16:15;sysmon;scales-4-failure;True
0:16:21;sysmon;lights-1-failure;True
0:16:26;sysmon;scales-3-failure;True
0:16:32;sysmon;lights-1-failure;True
0:16:37;sysmon;scales-1-failure;True
0:16:43;sysmon;lights-2-failure;True
0:16:48;sysmon;scales-3-failure;True
0:16:48;communications;radioprompt;own
0:16:54;sysmon;lights-2-failure;True
0:16:59;sysmon;scales-2-failure;True
0:16:59;communications;radioprompt;own
0:17:05;sysmon;lights-2-failure;True
0:17:10;sysmon;scales-2-failure;True
0:17:10;communications;radioprompt;other
0:17:16;sysmon;lights-1-failure;True
0:17:21;sysmon;scales-2-failure;True
0:17:21;communications;radioprompt;own
0:17:27;sysmon;lights-1-failure;True
0:17:32;sysmon;scales-1-failure;True
0:17:32;communications;radioprompt;other
0:17:38;sysmon;lights-1-failure;True
0:17:43;sysmon;scales-3-failure;True
0:17:43;communications;radioprompt;own
0:17:49;sysmon;lights-2-failure;True
0:17:54;sysmon;scales-2-failure;True
0:17:54;communications;radioprompt;own
0:18:00;sysmon;lights-2-failure;True
0:18:05;sysmon;scales-4-failure;True
0:18:05;communications;radioprompt;own
0:18:11;sysmon;lights-2-failure;True
0:18:16;sysmon;scales-1-failure;True
0:18:22;sysmon;lights-1-failure;True
0:18:27;sysmon;scales-1-failure;True
0:18:33;sysmon;lights-1-failure;True
0:18:38;sysmon;scales-3-failure;True
0:18:44;sysmon;lights-1-failure;True
0:18:49;sysmon;scales-3-failure;True
0:18:55;sysmon;lights-1-failure;True
0:19:00;sysmon;scales-1-failure;True
0:19:06;sysmon;lights-2-failure;True
0:19:07;communications;radioprompt;own
0:19:11;sysmon;scales-3-failure;True
0:19:17;sysmon;lights-1-failure;True
0:19:18;communications;radioprompt;other
0:19:22;sysmon;scales-2-failure;True
0:19:28;sysmon;lights-2-failure;True
0:19:29;communications;radioprompt;own
0:19:33;sysmon;scales-1-failure;True
0:19:39;sysmon;lights-1-failure;True
0:19:40;communications;radioprompt;other
0:19:44;sysmon;scales-3-failure;True
0:19:50;sysmon;lights-2-failure;True
0:19:51;communications;radioprompt;other
0:19:55;sysmon;scales-4-failure;True
0:20:01;sysmon;lights-1-failure;True
0:20:02;communications;radioprompt;own
0:20:06;sysmon;scales-3-failure;True
0:20:12;sysmon;lights-2-failure;True
0:20:13;communications;radioprompt;own
0:20:17;sysmon;scales-4-failure;True
0:20:23;sysmon;lights-1-failure;True
0:20:24;communications;radioprompt;own
0:20:28;sysmon;scales-3-failure;True
0:20:34;sysmon;lights-1-failure;True
0:20:35;communications;radioprompt;other
0:20:39;sysmon;scales-4-failure;True
0:20:45;sysmon;lights-2-failure;True
0:20:46;communications;radioprompt;own
0:20:50;sysmon;scales-2-failure;True
0:20:56;sysmon;lights-2-failure;True
0:20:57;communications;radioprompt;own
0:21:01;sysmon;scales-2-failure;True
0:21:07;sysmon;lights-1-failure;True
0:21:10;communications;radioprompt;other
0:21:12;sysmon;scales-2-failure;True
0:21:18;sysmon;lights-2-failure;True
0:21:21;communications;radioprompt;own
0:21:23;sysmon;scales-1-failure;True
0:21:29;sysmon;lights-1-failure;True
0:21:32;communications;radioprompt;own
0:21:34;sysmon;scales-4-failure;True
0:21:40;sysmon;lights-2-failure;True
0:21:43;communications;radioprompt;other
0:21:45;sysmon;scales-1-failure;True
0:21:51;sysmon;lights-1-failure;True
0:21:54;communications;radioprompt;other
0:21:56;sysmon;scales-2-failure;True
0:22:02;sysmon;lights-2-failure;True
0:22:05;communications;radioprompt;other
0:22:07;sysmon;scales-4-failure;True
0:22:13;sysmon;lights-2-failure;True
0:22:16;communications;radioprompt;own
0:22:18;sysmon;scales-2-failure;True
0:22:24;sysmon;lights-2-failure;True
0:22:27;communications;radioprompt;own
0:22:29;sysmon;scales-3-failure;True
0:22:35;sysmon;lights-1-failure;True
0:22:38;communications;radioprompt;own
0:22:40;sysmon;scales-2-failure;True
0:22:46;sysmon;lights-1-failure;True
0:22:49;communications;radioprompt;own
0:22:51;sysmon;scales-3-failure;True
0:22:57;sysmon;lights-1-failure;True
0:23:00;communications;radioprompt;own
0:23:02;sysmon;scales-2-failure;True
0:23:08;sysmon;lights-2-failure;True
0:23:11;communications;radioprompt;other
0:23:13;sysmon;scales-4-failure;True
0:23:19;sysmon;lights-1-failure;True
0:23:22;communications;radioprompt;other
0:23:24;sysmon;scales-2-failure;True
0:23:30;sysmon;lights-1-failure;True
0:23:33;communications;radioprompt;own
0:23:35;sysmon;scales-3-failure;True
0:23:41;sysmon;lights-2-failure;True
0:23:44;communications;radioprompt;own
0:23:52;sysmon;lights-2-failure;True
0:23:52;sysmon;scales-2-failure;True
0:23:55;communications;radioprompt;own
0:24:03;sysmon;lights-1-failure;True
0:24:03;sysmon;scales-3-failure;True
0:24:06;communications;radioprompt;other
0:24:14;sysmon;lights-1-failure;True
0:24:14;sysmon;scales-4-failure;True
0:24:17;communications;radioprompt;own
0:24:25;sysmon;lights-1-failure;True
0:24:25;sysmon;scales-2-failure;True
0:24:28;communications;radioprompt;own
0:24:36;sysmon;lights-1-failure;True
0:24:36;sysmon;scales-3-failure;True
0:24:39;communications;radioprompt;own
0:24:47;sysmon;lights-1-failure;True
0:24:47;sysmon;scales-3-failure;True
0:24:50;communications;radioprompt;other
0:24:58;sysmon;lights-2-failure;True
0:24:58;sysmon;scales-4-failure;True
0:25:01;communications;radioprompt;own
0:25:09;sysmon;lights-2-failure;True
0:25:09;sysmon;scales-4-failure;True
0:25:16;communications;radioprompt;other
0:25:20;sysmon;lights-2-failure;True
0:25:20;sysmon;scales-1-failure;True
0:25:27;communications;radioprompt;own
0:25:31;sysmon;lights-2-failure;True
0:25:31;sysmon;scales-2-failure;True
0:25:38;communications;radioprompt;own
0:25:42;sysmon;lights-2-failure;True
0:25:42;sysmon;scales-4-failure;True
0:25:53;sysmon;scales-1-failure;True
0:26:04;sysmon;scales-3-failure;True
0:26:15;sysmon;scales-2-failure;True
0:26:16;communications;radioprompt;own
0:26:26;sysmon;scales-4-failure;True
0:26:27;communications;radioprompt;own
0:26:37;sysmon;scales-1-failure;True
0:26:38;communications;radioprompt;own
0:26:48;sysmon;scales-4-failure;True
0:26:49;communications;radioprompt;own
0:26:59;sysmon;scales-2-failure;True
0:27:00;communications;radioprompt;own
0:27:10;sysmon;scales-3-failure;True
0:27:11;communications;radioprompt;own
0:27:21;sysmon;scales-4-failure;True
0:27:32;sysmon;scales-1-failure;True
0:27:43;sysmon;scales-4-failure;True
0:27:54;sysmon;scales-4-failure;True
0:27:56;sysmon;lights-1-failure;True
0:27:56;communications;radioprompt;own
0:28:05;sysmon;scales-2-failure;True
0:28:07;sysmon;lights-1-failure;True
0:28:07;communications;radioprompt;other
0:28:16;sysmon;scales-3-failure;True
0:28:18;sysmon;lights-1-failure;True
0:28:18;communications;radioprompt;own
0:28:27;sysmon;scales-4-failure;True
0:28:29;sysmon;lights-2-failure;True
0:28:29;communications;radioprompt;other
0:28:38;sysmon;scales-1-failure;True
0:28:40;sysmon;lights-1-failure;True
0:28:40;communications;radioprompt;own
0:28:49;sysmon;scales-1-failure;True
0:28:51;sysmon;lights-1-failure;True
0:28:51;communications;radioprompt;other
0:29:00;sysmon;scales-1-failure;True
0:29:02;sysmon;lights-2-failure;True
0:29:02;communications;radioprompt;own
0:29:11;sysmon;scales-4-failure;True
0:29:13;sysmon;lights-1-failure;True
0:29:13;communications;radioprompt;other
0:29:24;sysmon;lights-1-failure;True
0:29:24;communications;radioprompt;other
0:29:35;sysmon;lights-1-failure;True
0:29:35;communications;radioprompt;other
0:29:46;sysmon;lights-1-failure;True
0:29:46;communications;radioprompt;own
0:29:57;sysmon;lights-1-failure;True
0:29:57;communications;radioprompt;other
0:30:08;sysmon;lights-2-failure;True
0:30:08;communications;radioprompt;other
0:30:19;sysmon;lights-1-failure;True
0:30:19;communications;radioprompt;own
0:30:30;sysmon;lights-1-failure;True
0:30:30;communications;radioprompt;other
0:30:41;sysmon;lights-2-failure;True
0:30:41;communications;radioprompt;own
0:30:52;sysmon;lights-1-failure;True
0:30:52;communications;radioprompt;other
0:31:03;sysmon;lights-1-failure;True
0:31:03;communications;radioprompt;other
0:31:14;sysmon;lights-2-failure;True
0:31:14;communications;radioprompt;own
0:31:25;sysmon;lights-1-failure;True
0:31:25;communications;radioprompt;other
0:31:36;sysmon;lights-1-failure;True
0:31:36;communications;radioprompt;own
0:31:47;sysmon;lights-2-failure;True
0:31:47;communications;radioprompt;own
0:31:58;sysmon;lights-1-failure;True
0:31:58;communications;radioprompt;own
0:32:09;sysmon;lights-1-failure;True
0:32:09;communications;radioprompt;other
0:32:20;sysmon;lights-2-failure;True
0:32:20;communications;radioprompt;own
0:32:31;sysmon;lights-1-failure;True
0:32:31;communications;radioprompt;other
0:32:42;sysmon;lights-2-failure;True
0:32:42;communications;radioprompt;own
0:32:53;sysmon;lights-2-failure;True
0:32:53;communications;radioprompt;other
0:33:04;sysmon;lights-1-failure;True
0:33:04;communications;radioprompt;other
0:33:15;sysmon;lights-2-failure;True
0:33:15;communications;radioprompt;other
0:33:26;sysmon;lights-1-failure;True
0:33:26;communications;radioprompt;other
0:33:37;sysmon;lights-1-failure;True
0:33:37;communications;radioprompt;other
0:33:48;sysmon;lights-2-failure;True
0:33:48;communications;radioprompt;other
0:33:59;sysmon;lights-2-failure;True
0:33:59;communications;radioprompt;own
0:34:10;sysmon;lights-2-failure;True
0:34:10;communications;radioprompt;other
0:34:21;sysmon;lights-2-failure;True
0:34:21;sysmon;scales-3-failure;True
0:34:21;communications;radioprompt;own
0:34:32;sysmon;lights-1-failure;True
0:34:32;sysmon;scales-2-failure;True
0:34:32;communications;radioprompt;other
0:34:43;sysmon;lights-1-failure;True
0:34:43;sysmon;scales-1-failure;True
0:34:43;communications;radioprompt;other
0:34:54;sysmon;lights-1-failure;True
0:34:54;sysmon;scales-2-failure;True
0:34:54;communications;radioprompt;other
0:35:05;sysmon;lights-2-failure;True
0:35:05;sysmon;scales-1-failure;True
0:35:05;communications;radioprompt;other
0:35:16;sysmon;lights-2-failure;True
0:35:16;sysmon;scales-2-failure;True
0:35:16;communications;radioprompt;other
0:35:27;sysmon;lights-2-failure;True
0:35:27;sysmon;scales-4-failure;True
0:35:27;communications;radioprompt;own
0:35:38;sysmon;lights-2-failure;True
0:35:38;sysmon;scales-1-failure;True
0:35:39;communications;radioprompt;other
0:35:49;sysmon;lights-2-failure;True
0:35:49;sysmon;scales-3-failure;True
0:36:00;track;stop
0:36:00;sysmon;stop
0:36:00;communications;stop
0:36:00;resman;stop
0:36:00;labstreaminglayer;stop
0:36:00;genericscales;filename;nasatlx_en.txt
0:36:00;genericscales;start
0:36:00;instructions;filename;default/end_task.txt
0:36:00;instructions;start
