# Exp C main block (H) for participant 3037
# Date: 2026-03-09 15:04:29

0:00:00;instructions;filename;default/welcome_task.txt
0:00:00;instructions;start
0:00:00;labstreaminglayer;pauseatstart;true
0:00:00;labstreaminglayer;streamsession;true
0:00:00;labstreaminglayer;start
0:00:00;track;start
0:00:00;sysmon;start
0:00:00;communications;start
0:00:00;resman;start
0:00:00;communications;voicegender;male
0:00:00;communications;voiceidiom;english
0:00:00;sysmon;scales-4-failure;True
0:00:00;resman;tank-a-lossperminute;864
0:00:00;resman;tank-b-lossperminute;817
0:00:00;track;targetproportion;0.30000000000000004
0:00:05;communications;radioprompt;other
0:00:11;sysmon;scales-2-failure;True
0:00:16;communications;radioprompt;own
0:00:22;sysmon;scales-1-failure;True
0:00:26;sysmon;lights-1-failure;True
0:00:27;communications;radioprompt;other
0:00:33;sysmon;scales-3-failure;True
0:00:37;sysmon;lights-1-failure;True
0:00:38;communications;radioprompt;other
0:00:44;sysmon;scales-1-failure;True
0:00:48;sysmon;lights-2-failure;True
0:00:49;communications;radioprompt;own
0:00:55;sysmon;scales-4-failure;True
0:00:59;sysmon;lights-1-failure;True
0:01:00;communications;radioprompt;own
0:01:06;sysmon;scales-1-failure;True
0:01:10;sysmon;lights-1-failure;True
0:01:11;communications;radioprompt;own
0:01:17;sysmon;scales-4-failure;True
0:01:21;sysmon;lights-2-failure;True
0:01:22;communications;radioprompt;other
0:01:28;sysmon;scales-2-failure;True
0:01:32;sysmon;lights-2-failure;True
0:01:33;communications;radioprompt;other
0:01:39;sysmon;scales-2-failure;True
0:01:43;sysmon;lights-2-failure;True
0:01:44;communications;radioprompt;own
0:01:50;sysmon;scales-1-failure;True
0:01:54;sysmon;lights-2-failure;True
0:01:55;communications;radioprompt;other
0:02:01;sysmon;scales-3-failure;True
0:02:05;sysmon;lights-1-failure;True
0:02:06;communications;radioprompt;other
0:02:12;sysmon;scales-2-failure;True
0:02:16;sysmon;lights-2-failure;True
0:02:17;communications;radioprompt;other
0:02:23;sysmon;scales-4-failure;True
0:02:27;sysmon;lights-2-failure;True
0:02:28;communications;radioprompt;own
0:02:34;sysmon;scales-1-failure;True
0:02:38;sysmon;lights-1-failure;True
0:02:39;communications;radioprompt;own
0:02:45;sysmon;scales-1-failure;True
0:02:49;sysmon;lights-1-failure;True
0:02:55;communications;radioprompt;own
0:02:56;sysmon;scales-4-failure;True
0:03:00;sysmon;lights-2-failure;True
0:03:06;communications;radioprompt;own
0:03:07;sysmon;scales-3-failure;True
0:03:11;sysmon;lights-2-failure;True
0:03:17;communications;radioprompt;own
0:03:18;sysmon;scales-2-failure;True
0:03:22;sysmon;lights-2-failure;True
0:03:28;communications;radioprompt;other
0:03:29;sysmon;scales-2-failure;True
0:03:33;sysmon;lights-1-failure;True
0:03:39;communications;radioprompt;own
0:03:40;sysmon;scales-2-failure;True
0:03:44;sysmon;lights-1-failure;True
0:03:50;communications;radioprompt;own
0:03:51;sysmon;scales-1-failure;True
0:03:55;sysmon;lights-2-failure;True
0:04:01;communications;radioprompt;own
0:04:02;sysmon;scales-3-failure;True
0:04:06;sysmon;lights-1-failure;True
0:04:12;communications;radioprompt;own
0:04:13;sysmon;scales-4-failure;True
0:04:17;sysmon;lights-2-failure;True
0:04:23;communications;radioprompt;own
0:04:24;sysmon;scales-4-failure;True
0:04:28;sysmon;lights-2-failure;True
0:04:34;communications;radioprompt;other
0:04:35;sysmon;scales-4-failure;True
0:04:45;communications;radioprompt;own
0:04:46;sysmon;scales-2-failure;True
0:04:56;communications;radioprompt;own
0:04:57;sysmon;scales-4-failure;True
0:05:08;sysmon;scales-1-failure;True
0:05:19;sysmon;scales-1-failure;True
0:05:30;sysmon;scales-2-failure;True
0:05:41;sysmon;scales-3-failure;True
0:05:50;communications;radioprompt;own
0:05:52;sysmon;scales-2-failure;True
0:06:01;communications;radioprompt;other
0:06:03;sysmon;scales-1-failure;True
0:06:12;communications;radioprompt;other
0:06:14;sysmon;scales-3-failure;True
0:06:23;communications;radioprompt;own
0:06:25;sysmon;scales-1-failure;True
0:06:34;communications;radioprompt;other
0:06:36;sysmon;scales-4-failure;True
0:06:45;communications;radioprompt;other
0:06:47;sysmon;scales-3-failure;True
0:06:56;communications;radioprompt;other
0:06:58;sysmon;scales-4-failure;True
0:07:07;communications;radioprompt;own
0:07:09;sysmon;scales-2-failure;True
0:07:18;communications;radioprompt;own
0:07:20;sysmon;scales-1-failure;True
0:07:29;communications;radioprompt;own
0:07:31;sysmon;scales-2-failure;True
0:07:34;sysmon;lights-1-failure;True
0:07:40;communications;radioprompt;own
0:07:42;sysmon;scales-1-failure;True
0:07:45;sysmon;lights-2-failure;True
0:07:51;communications;radioprompt;other
0:07:53;sysmon;scales-2-failure;True
0:07:56;sysmon;lights-2-failure;True
0:08:02;communications;radioprompt;other
0:08:04;sysmon;scales-1-failure;True
0:08:07;sysmon;lights-1-failure;True
0:08:13;communications;radioprompt;other
0:08:15;sysmon;scales-4-failure;True
0:08:18;sysmon;lights-1-failure;True
0:08:24;communications;radioprompt;other
0:08:26;sysmon;scales-3-failure;True
0:08:29;sysmon;lights-2-failure;True
0:08:35;communications;radioprompt;own
0:08:37;sysmon;scales-4-failure;True
0:08:40;sysmon;lights-1-failure;True
0:08:46;communications;radioprompt;own
0:08:48;sysmon;scales-1-failure;True
0:08:51;sysmon;lights-1-failure;True
0:08:57;communications;radioprompt;own
0:08:59;sysmon;scales-3-failure;True
0:09:02;sysmon;lights-2-failure;True
0:09:08;communications;radioprompt;own
0:09:10;sysmon;scales-1-failure;True
0:09:13;sysmon;lights-2-failure;True
0:09:19;communications;radioprompt;other
0:09:21;sysmon;scales-4-failure;True
0:09:24;sysmon;lights-1-failure;True
0:09:30;communications;radioprompt;own
0:09:32;sysmon;scales-3-failure;True
0:09:35;sysmon;lights-1-failure;True
0:09:41;communications;radioprompt;other
0:09:43;sysmon;scales-3-failure;True
0:09:46;sysmon;lights-1-failure;True
0:09:52;communications;radioprompt;other
0:09:54;sysmon;scales-1-failure;True
0:09:59;sysmon;lights-2-failure;True
0:10:03;communications;radioprompt;own
0:10:05;sysmon;scales-4-failure;True
0:10:10;sysmon;lights-2-failure;True
0:10:14;communications;radioprompt;own
0:10:16;sysmon;scales-2-failure;True
0:10:21;sysmon;lights-1-failure;True
0:10:25;communications;radioprompt;other
0:10:27;sysmon;scales-4-failure;True
0:10:32;sysmon;lights-2-failure;True
0:10:36;communications;radioprompt;other
0:10:38;sysmon;scales-1-failure;True
0:10:43;sysmon;lights-2-failure;True
0:10:47;communications;radioprompt;own
0:10:49;sysmon;scales-1-failure;True
0:10:54;sysmon;lights-2-failure;True
0:10:58;communications;radioprompt;own
0:11:00;sysmon;scales-3-failure;True
0:11:05;sysmon;lights-2-failure;True
0:11:09;communications;radioprompt;other
0:11:12;sysmon;scales-2-failure;True
0:11:16;sysmon;lights-1-failure;True
0:11:20;communications;radioprompt;own
0:11:23;sysmon;scales-1-failure;True
0:11:27;sysmon;lights-1-failure;True
0:11:31;communications;radioprompt;other
0:11:34;sysmon;scales-3-failure;True
0:11:38;sysmon;lights-2-failure;True
0:11:42;communications;radioprompt;other
0:11:45;sysmon;scales-2-failure;True
0:11:49;sysmon;lights-1-failure;True
0:11:53;communications;radioprompt;own
0:11:56;sysmon;scales-3-failure;True
0:12:00;sysmon;lights-1-failure;True
0:12:04;communications;radioprompt;own
0:12:07;sysmon;scales-3-failure;True
0:12:11;sysmon;lights-1-failure;True
0:12:15;communications;radioprompt;own
0:12:18;sysmon;scales-1-failure;True
0:12:22;sysmon;lights-2-failure;True
0:12:26;communications;radioprompt;own
0:12:29;sysmon;scales-1-failure;True
0:12:33;sysmon;lights-2-failure;True
0:12:37;communications;radioprompt;own
0:12:40;sysmon;scales-3-failure;True
0:12:44;sysmon;lights-1-failure;True
0:12:48;communications;radioprompt;other
0:12:51;sysmon;scales-3-failure;True
0:12:55;sysmon;lights-2-failure;True
0:12:59;communications;radioprompt;other
0:13:06;sysmon;lights-1-failure;True
0:13:10;communications;radioprompt;other
0:13:17;sysmon;lights-2-failure;True
0:13:21;communications;radioprompt;own
0:13:28;sysmon;lights-1-failure;True
0:13:32;communications;radioprompt;own
0:13:39;sysmon;lights-2-failure;True
0:13:43;communications;radioprompt;other
0:13:48;sysmon;scales-2-failure;True
0:13:50;sysmon;lights-2-failure;True
0:13:54;communications;radioprompt;own
0:13:59;sysmon;scales-3-failure;True
0:14:01;sysmon;lights-2-failure;True
0:14:05;communications;radioprompt;other
0:14:10;sysmon;scales-4-failure;True
0:14:16;communications;radioprompt;other
0:14:21;sysmon;scales-1-failure;True
0:14:27;communications;radioprompt;other
0:14:32;sysmon;scales-3-failure;True
0:14:38;communications;radioprompt;own
0:14:43;sysmon;scales-4-failure;True
0:14:49;communications;radioprompt;other
0:14:54;sysmon;scales-3-failure;True
0:15:00;communications;radioprompt;own
0:15:05;sysmon;scales-4-failure;True
0:15:11;communications;radioprompt;own
0:15:16;sysmon;scales-4-failure;True
0:15:22;communications;radioprompt;other
0:15:27;sysmon;scales-4-failure;True
0:15:33;communications;radioprompt;own
0:15:38;sysmon;scales-4-failure;True
0:15:44;communications;radioprompt;other
0:15:49;sysmon;scales-1-failure;True
0:15:55;communications;radioprompt;own
0:15:56;sysmon;lights-2-failure;True
0:16:00;sysmon;scales-2-failure;True
0:16:06;communications;radioprompt;other
0:16:07;sysmon;lights-1-failure;True
0:16:11;sysmon;scales-1-failure;True
0:16:17;communications;radioprompt;other
0:16:18;sysmon;lights-1-failure;True
0:16:22;sysmon;scales-3-failure;True
0:16:28;communications;radioprompt;own
0:16:29;sysmon;lights-2-failure;True
0:16:33;sysmon;scales-3-failure;True
0:16:39;communications;radioprompt;other
0:16:44;sysmon;scales-3-failure;True
0:16:45;sysmon;lights-2-failure;True
0:16:50;communications;radioprompt;other
0:16:55;sysmon;scales-4-failure;True
0:16:56;sysmon;lights-1-failure;True
0:17:01;communications;radioprompt;other
0:17:06;sysmon;scales-2-failure;True
0:17:07;sysmon;lights-2-failure;True
0:17:12;communications;radioprompt;own
0:17:17;sysmon;scales-2-failure;True
0:17:18;sysmon;lights-1-failure;True
0:17:23;communications;radioprompt;own
0:17:28;sysmon;scales-2-failure;True
0:17:29;sysmon;lights-1-failure;True
0:17:34;communications;radioprompt;own
0:17:39;sysmon;scales-4-failure;True
0:17:45;communications;radioprompt;other
0:17:50;sysmon;scales-3-failure;True
0:17:56;communications;radioprompt;other
0:18:01;sysmon;scales-2-failure;True
0:18:07;communications;radioprompt;own
0:18:12;sysmon;scales-4-failure;True
0:18:18;communications;radioprompt;other
0:18:23;sysmon;scales-1-failure;True
0:18:29;communications;radioprompt;other
0:18:34;sysmon;scales-2-failure;True
0:18:40;communications;radioprompt;other
0:18:45;sysmon;scales-3-failure;True
0:18:51;communications;radioprompt;other
0:18:56;sysmon;scales-4-failure;True
0:18:59;sysmon;lights-1-failure;True
0:19:02;communications;radioprompt;other
0:19:07;sysmon;scales-1-failure;True
0:19:10;sysmon;lights-2-failure;True
0:19:13;communications;radioprompt;other
0:19:18;sysmon;scales-4-failure;True
0:19:21;sysmon;lights-1-failure;True
0:19:24;communications;radioprompt;other
0:19:29;sysmon;scales-2-failure;True
0:19:32;sysmon;lights-2-failure;True
0:19:38;communications;radioprompt;other
0:19:40;sysmon;scales-2-failure;True
0:19:43;sysmon;lights-2-failure;True
0:19:49;communications;radioprompt;own
0:19:51;sysmon;scales-4-failure;True
0:19:54;sysmon;lights-1-failure;True
0:20:00;communications;radioprompt;other
0:20:02;sysmon;scales-4-failure;True
0:20:05;sysmon;lights-1-failure;True
0:20:11;communications;radioprompt;own
0:20:13;sysmon;scales-2-failure;True
0:20:16;sysmon;lights-2-failure;True
0:20:22;communications;radioprompt;other
0:20:27;sysmon;lights-2-failure;True
0:20:33;communications;radioprompt;other
0:20:38;sysmon;lights-1-failure;True
0:20:44;communications;radioprompt;own
0:20:49;sysmon;lights-1-failure;True
0:20:55;communications;radioprompt;own
0:21:00;sysmon;lights-1-failure;True
0:21:06;communications;radioprompt;own
0:21:11;sysmon;lights-1-failure;True
0:21:17;communications;radioprompt;own
0:21:22;sysmon;lights-1-failure;True
0:21:28;communications;radioprompt;own
0:21:33;sysmon;lights-1-failure;True
0:21:39;communications;radioprompt;own
0:21:50;communications;radioprompt;own
0:22:01;communications;radioprompt;own
0:22:12;communications;radioprompt;own
0:22:23;communications;radioprompt;own
0:22:58;communications;radioprompt;own
0:23:09;communications;radioprompt;other
0:23:12;sysmon;lights-1-failure;True
0:23:20;communications;radioprompt;other
0:23:23;sysmon;lights-1-failure;True
0:23:31;communications;radioprompt;other
0:23:34;sysmon;lights-1-failure;True
0:23:42;communications;radioprompt;own
0:23:45;sysmon;lights-2-failure;True
0:23:53;communications;radioprompt;other
0:24:04;communications;radioprompt;own
0:24:15;communications;radioprompt;other
0:24:23;sysmon;lights-2-failure;True
0:24:26;communications;radioprompt;other
0:24:34;sysmon;lights-1-failure;True
0:24:37;communications;radioprompt;other
0:24:45;sysmon;lights-2-failure;True
0:24:48;communications;radioprompt;other
0:24:57;sysmon;lights-1-failure;True
0:25:08;sysmon;lights-2-failure;True
0:25:19;sysmon;lights-1-failure;True
0:25:30;sysmon;lights-1-failure;True
0:27:33;sysmon;scales-3-failure;True
0:27:44;sysmon;scales-3-failure;True
0:27:55;sysmon;scales-3-failure;True
0:28:05;sysmon;lights-2-failure;True
0:28:06;sysmon;scales-2-failure;True
0:28:16;sysmon;lights-2-failure;True
0:28:17;sysmon;scales-2-failure;True
0:28:27;sysmon;lights-2-failure;True
0:28:28;sysmon;scales-3-failure;True
0:28:38;sysmon;lights-1-failure;True
0:28:39;sysmon;scales-4-failure;True
0:28:49;sysmon;lights-2-failure;True
0:28:50;sysmon;scales-2-failure;True
0:29:00;sysmon;lights-1-failure;True
0:29:01;sysmon;scales-4-failure;True
0:29:11;sysmon;lights-1-failure;True
0:29:12;sysmon;scales-3-failure;True
0:29:22;sysmon;lights-2-failure;True
0:29:23;sysmon;scales-1-failure;True
0:29:33;sysmon;lights-1-failure;True
0:29:34;sysmon;scales-4-failure;True
0:29:44;sysmon;lights-1-failure;True
0:29:45;sysmon;scales-1-failure;True
0:29:55;sysmon;lights-2-failure;True
0:29:56;sysmon;scales-1-failure;True
0:30:06;sysmon;lights-2-failure;True
0:30:07;sysmon;scales-3-failure;True
0:30:17;sysmon;lights-2-failure;True
0:30:18;sysmon;scales-2-failure;True
0:30:28;sysmon;lights-2-failure;True
0:30:29;sysmon;scales-1-failure;True
0:30:39;sysmon;lights-2-failure;True
0:30:40;sysmon;scales-1-failure;True
0:30:50;sysmon;lights-2-failure;True
0:30:51;sysmon;scales-4-failure;True
0:31:01;sysmon;lights-1-failure;True
0:31:02;sysmon;scales-3-failure;True
0:31:12;sysmon;lights-2-failure;True
0:31:13;sysmon;scales-2-failure;True
0:31:23;sysmon;lights-1-failure;True
0:31:24;sysmon;scales-1-failure;True
0:31:34;sysmon;lights-1-failure;True
0:31:35;sysmon;scales-1-failure;True
0:31:45;sysmon;lights-2-failure;True
0:31:56;sysmon;lights-1-failure;True
0:32:01;communications;radioprompt;other
0:32:07;sysmon;lights-2-failure;True
0:32:12;communications;radioprompt;own
0:32:18;sysmon;lights-1-failure;True
0:32:23;communications;radioprompt;other
0:32:29;sysmon;lights-1-failure;True
0:32:34;communications;radioprompt;other
0:32:40;sysmon;lights-2-failure;True
0:32:45;communications;radioprompt;other
0:32:51;sysmon;lights-1-failure;True
0:32:56;communications;radioprompt;other
0:32:58;sysmon;scales-2-failure;True
0:33:02;sysmon;lights-2-failure;True
0:33:07;communications;radioprompt;own
0:33:09;sysmon;scales-2-failure;True
0:33:13;sysmon;lights-1-failure;True
0:33:18;communications;radioprompt;other
0:33:20;sysmon;scales-2-failure;True
0:33:24;sysmon;lights-2-failure;True
0:33:29;communications;radioprompt;other
0:33:31;sysmon;scales-4-failure;True
0:33:35;sysmon;lights-2-failure;True
0:33:40;communications;radioprompt;own
0:33:42;sysmon;scales-4-failure;True
0:33:46;sysmon;lights-1-failure;True
0:33:51;communications;radioprompt;own
0:33:53;sysmon;scales-3-failure;True
0:33:57;sysmon;lights-1-failure;True
0:34:04;sysmon;scales-3-failure;True
0:34:08;sysmon;lights-2-failure;True
0:34:19;sysmon;lights-2-failure;True
0:34:30;sysmon;lights-1-failure;True
0:34:41;sysmon;lights-2-failure;True
0:34:52;sysmon;lights-1-failure;True
0:35:03;sysmon;lights-1-failure;True
0:35:06;communications;radioprompt;other
0:35:14;sysmon;lights-1-failure;True
0:35:17;communications;radioprompt;other
0:35:25;sysmon;lights-2-failure;True
0:35:28;communications;radioprompt;own
0:35:36;sysmon;lights-1-failure;True
0:35:39;communications;radioprompt;own
0:35:49;sysmon;lights-2-failure;True
0:36:00;track;stop
0:36:00;sysmon;stop
0:36:00;communications;stop
0:36:00;resman;stop
0:36:00;labstreaminglayer;stop
0:36:00;genericscales;filename;nasatlx_en.txt
0:36:00;genericscales;start
0:36:00;instructions;filename;default/end_task.txt
0:36:00;instructions;start
